country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,R.1: Never go alone to the market,Never go alone,quote,E.38.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,R.3: To go alone to the market is not safe and impossible,go alone to the market is not safe and impossible,quote,E.38.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,R.5: On her own going to market is risky,risky,quote,E.39.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,R.2: No safety and a lot of tension,No safety,quote,E.39.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,R.1: To take any step alone will result in difficulty and embarrassment,difficulty and embarrassment,quote,E.39.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,"R3 : No young women alone can go to common place, only old age women can visit",No young women alone can go to common place,quote,E.41.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_C,No it is not possible for women. She will go or migrate with her family,not possible for women,transcriber's summary,E.42.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_N,R.6: will be more safe if other person accompany her,other person accompany her,quote,E.38.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_MOB,NRM_MOB_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,Our sole responsibility is to stock the wheat in safe place,sole responsibility,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,"R.4: Yes, because this is our culture. Women are not directly involved in agriculture. Women mostly involve in storing of seeds, raring of cattle’s. And men do outside agriculture activities",not directly involved in agriculture,quote,E.18.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,R.6: women alone can’t grow crops because it is not our responsibility,can’t grow crops,quote,E.19.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,R.2: to take care of cattle is our responsibility ,Take care of cattle,quote,E.19.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,R.6: women can’t do cultivation alone,can’t do cultivation alone,quote,E.21.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_C,R.2: very difficult in male dominating society,difficult,quote,E.40.,,easy or hard for a woman to sell in the local market,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_N,"Involvement in farming activities is necessary for women. If they don’t keep the wheat in stock, it will fall prey of fungus and result will in losses",Involvement in farming activities is necessary,quote,E.14.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_N,"R.1: Yes, women work in the field when crops cultivation time comes.",women work in the field,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_N,R.3: She works on the plots of her husband when harvesting season starts.,She works on the plots of her husband,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_N,R.4: women work in the field only in the days of harvesting because here in our village women remain busy in the house hold work.,women work in the field,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DIV,NRM_DIV_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,R.2: to take care of cattle is our responsibility but we have no authority to sale it out unilaterally.,no authority to sale,quote,E.19.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,"R.1: No, we have no permission to decide about sale of crop’s production or cattle",no permission to decide about sale,quote,E.19.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,They [men] can easily do so [sell corps or animal]. There is no difficulty for men,no difficulty for men,transcriber's summary,E.20.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,"R.1: In our village, there is no such concept that man and woman have separate plots.",no such concept that man and woman have separate plots.,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,R.2: Man is the owner and it is up to him to do what he wants., Man is the owner,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,R.3: Our plots are in our man custody and use it according to own convenience,plots are in our man custody,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,R.2: As man is more powerful,man is more powerful,quote,E.36.,,this is follow up of E.35. asking how easy it would be for woman to use inherited money to buy a plot of land while husband wants to use it for a motorcyle. I am assuming most respondents said it would be difficult,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,R.3: Because man takes his own decision in any way,man takes his own decision,quote,E.36.,,this is follow up of E.35. asking how easy it would be for woman to use inherited money to buy a plot of land while husband wants to use it for a motorcyle. I am assuming most respondents said it would be difficult,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_C,"R.5: In any case, man decision is final and then no change in it",man decision is final,quote,E.36.,,this is follow up of E.35. asking how easy it would be for woman to use inherited money to buy a plot of land while husband wants to use it for a motorcyle. I am assuming most respondents said it would be difficult,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_N,R.2: will be very happy,very happy,,,,this is about a woman earning income with successful small enterprise. I included it here deciding it refers to access to (financial) assets,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_N,R.6: Will allow her to continue her ongoing projects,allow her to continue,,,,this is about a woman earning income with successful small enterprise. I included it here deciding it refers to access to (financial) assets,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_N,R.3: will permit her to expand his business activities,permit her to expand,,,,this is about a woman earning income with successful small enterprise. I included it here deciding it refers to access to (financial) assets,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_AST,NRM_AST_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_INF,NRM_INF_C,R.1:  Not at all. The women folk have not the same opportunities. They only help in farming activities like planting of seeds etc. The information we get only from my husband and brothers.,information we get only from my husband and brothers,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_INF,NRM_INF_C,R.3: we are neither associated with any group or organization nor anyone of the village attached with these organization.,neither associated with any group or organization nor anyone of the village,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_INF,NRM_INF_C,R.5: wheat plant by man and we only support them in their farming activities. Here no organization works to provide us information.,no organization works to provide us information.,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_INF,NRM_INF_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_INF,NRM_INF_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.2: very bad reputation,very bad reputation,quote,E.28.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.5: Stigma of bad characters,Stigma of bad characters,quote,E.28.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.6: Will be consider very awkward,very awkward,quote,E.28.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.2: Person have no respect as depend for livelihood on his wife income.,no respect,quote,E.29.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.3: Man of no honor,Man of no honor,quote,E.29.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.6: In community gathering nobody have respect for him,nobody have respect for him,quote,E.29.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.5: Here women working in market place consider bad character women,bad character women,quote,E.40.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_C,R.3: Everybody will raise finger towards her character,raise finger towards her character,quote,E.40.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_STIG,NRM_STIG_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.2: It decides by man that which plot be used for cultivation and how.,decides by man,quote,E.21.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.1: Decision about use of plots is the responsibility of man irrespective of good or bad effects,responsibility of man,quote,E.21.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.6: Women’s property owner is her husband and it is up to him to engage anyone to work on crops field with him.,it is up to him,quote,E.23.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.2: On women plot anybody can work with the permission of her husband,permission of her husband,quote,E.23.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.3: Our men have the authority to allow anyone to work on his plot,Our men have the authority,quote,E.23.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.1: He will fight with her,He will fight with her,quote,E.25.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.2: He will kill her,He will kill her,quote,E.25.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.5: Man will in no way allow her,will in no way allow her,quote,E.25.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.2: The sole authority is man and he will decide the matter,sole authority is man,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,"R.3: without man permission, women can’t take any step",women can’t take any step,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,R.6: Mostly decisions decide by man,decisions decide by man,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,"R.1: As long as David have not convinced about it yielding profit, he will never allow her to make practice.",he will never allow her,quote,E.34.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,"R.2: If she continues with her own in anyway, she will suffer a lot.",she will suffer a lot,quote,E.34.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,"R.3: Here in our village have less autonomy to take decision. Unless, they do have not observed the findings, they will not try out these new changes",have less autonomy to take decision,quote,E.34.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_C,"R.6: Unless the man has not agreed, he will not allow the women to carry on the new one",he will not allow the women,quote,E.34.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_N,R.4: Definitely she will ask from husband,ask from husband,quote,E.24.,,"transcriber suggests this is the answer to the first part of the question: Generally, if a woman wanted to plant a new crop, would she consult someone first?  If so, who?   ",ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_N,R.1: will decide on mutual understanding,mutual understanding,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_DEC,NRM_DEC_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_NO,R1: Remains to only bookish discussion and findings,only bookish discussion,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: What comes to mind when you think of the term gender equality?  ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_NO,R.2: Society set up never allow any equality,never allow any equality,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: What comes to mind when you think of the term gender equality?  ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_NO,R.5: Verbally they are in favor but not practically. Still gents have important position in villages,Verbally they are in favor but not practically,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: What comes to mind when you think of the term gender equality?  ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_NO,"R.5: But here in village, man has more importance as compare with women status",man has more importance,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: Do you think gender equality is a good or a bad thing?  Why?    ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,R.2: Islam considered that both man and women have equal rights and there is discrimination,discrimination,quote,E.31.,,"transcriber suggests this is the answer to the first part of the question: Do you think gender equality is a good or a bad thing?  Why?
I am assuming the respondent says there is discrimination despite Islam supporting equal rights",ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,(a) Very good thing and should be visible clearly in social set up,Very good thing ,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: Do you think gender equality is a good or a bad thing?  Why?    ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,R.3: A very good change,very good change,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: Do you think gender equality is a good or a bad thing?  Why?    ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,R.2: Islam considered that both man and women have equal rights , man and women have equal rights,quote,E.31.,,transcriber suggests this is the answer to the first part of the question: Do you think gender equality is a good or a bad thing?  Why?    ,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,R.5: Education for all,Education for all,quote,E.51.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_F,female,NRM_EQ,NRM_EQ_YS,R.2: Employment opportunities and gender equality,gender equality,quote,E.51.,,,ENU_1
