country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“Education bolsters our confidence”,confidence,Quote,E.3,,"Education is valued for self-improvement and life advancement, though no single occupation is named.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“Education helps elevate the social status of an individual”,social status,Quote,E.3,,Indicates broader aspirational value of education beyond a specific job.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“we get more respect in our family and community if we are educated”,respect through education,Quote,E.3,,Education is tied to social prestige and life aspirations.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“We should all go to school to do well in life”,do well in life,Quote,E.3,,Broad aspirational statement linking schooling to a better future.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_NO,“Only if we are educated will we get an educated wife”,educated wife,Quote,E.3,,Links men’s education to marriage expectations and status; coded under equality because it reflects gendered expectations in marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_NON,“Both boys and girls study till class 12th”,both till 12th,Quote,E.4,,"Indicates no major gender difference at this stage, so coded as no aspiration-attainment gap.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“Both boys and girls should complete their graduation”,graduation,Quote,E.5,,Clear educational aspiration toward college completion.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“also some technical education”,technical education,Quote,E.5,,Additional aspiration for employability through technical training.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“We need some Industrial Training Institutes (ITIs) here”,ITI needed,Quote,E.5,,Community aspiration for local technical training infrastructure.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“ITI training helps get good jobs easily”,good jobs,Quote,E.5,,Explicitly links technical training to occupational outcomes.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“If we are educated and know computers then we can get a good private job”,private job,Quote,E.5,,Occupational aspiration for private-sector employment.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_BUSS,“If we know computers we can start our own computer training centre here”,own centre,Quote,E.5,,Clear business aspiration; respondent proposes starting a local enterprise.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_C,“It is costlier to provide higher education to girls since boys can commute on foot”,girls need transport,Quote,E.5,,"Girls’ mobility constraints increase education costs, confirming restricted mobility.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“today educating girls is equally important”,girls equally important,Quote,E.6,,Expresses support for girls’ education and signs of greater equality.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Today boys also want educated wives”,want educated wives,Quote,E.6,,Suggests increasing value placed on women’s education in marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Parents are more conscious about girls’ education today”,conscious about girls,Quote,E.6,,Indicates improvement in attitudes toward girls’ schooling.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“today all girls study”,all girls study,Quote,E.6,,Strong statement of observed increase in girls’ schooling participation.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_O,“Boys and girls both help their parents in the field”,both help,Quote,E.7,,Opposes a strict gendered division by saying both sexes contribute to fieldwork.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_O,“We know almost all agricultural activities since we help our parents after school”,know all activities,Quote,E.7,,Indicates broad participation of youth in farm tasks rather than strict segregation.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_O,"“We can do sowing, weeding, transplanting, harvesting, everything”",can do everything,Quote,E.7,,Opposes rigid division of labor by claiming wide task capacity.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“Monetary problems”,money problems,Quote,E.9,,"Ranked as a top reason why youth end their education, indicating a large attainment gap.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“students quit and start working to support their families”,support families,Quote,E.9,,Economic pressure forces students out of school into work.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“College is located too far away”,college far away,Quote,E.9,,Distance is a structural barrier to further education.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_C,"“especially girls, have to quit studies”",girls quit for distance,Quote,E.9,,"Distance and lack of transport constrain girls more strongly, confirming mobility limits.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“I wanted to be a teacher”,teacher,Quote,E.10,,Direct occupational aspiration.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“did not have 1 lac to do my Bachelors in Education course”,no money for BEd,Quote,E.10,,Cost blocked attainment of teaching aspiration.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“I wanted to be a pilot”,pilot,Quote,E.10,,Strong high-status occupational aspiration.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“did not have 12 lacs to do pilot training”,no money for pilot training,Quote,E.10,,Financial barrier created a large aspiration gap.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“Most of us want government jobs”,government jobs,Quote,E.10,,Collective occupational aspiration toward secure formal employment.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“there is so much corruption in hiring for these jobs”,corruption in hiring,Quote,E.10,,Structural corruption prevents attainment of desired jobs.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_SML,“Some boys have migrated to look for better work”,migrated for work,Quote,E.11,,Migration indicates a gap in local opportunities but also some agency to respond.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_TRAD,“Some are doing farming like their fathers”,farming like fathers,Quote,E.11,,Traditional livelihood aspiration/continuation in agriculture.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“Few have been lucky to get a government job”,lucky government job,Quote,E.11,,Government job remains a valued aspiration.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“Some are working as labor”,labor work,Quote,E.11,,"Describes post-school livelihood, though less desired than formal jobs.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“We have studied and done well and yet have not been able to get a good job yet”,no good job,Quote,E.12,,Explicit statement of aspiration-attainment gap after education.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“We study thinking we can get a government or private job but good jobs don’t come easily”,jobs don’t come easily,Quote,E.12,,Expectations from education are not translating into employment.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_BUSS,“We also would like to start a business”,start business,Quote,E.12,,Direct aspiration to entrepreneurship.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“There is always resistance to change but once people see the results then adoption is much faster”,adoption after results,Quote,E.17,,"Suggests information and observed evidence drive adoption, not exclusion.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“Now there is much more information”,more information,Quote,E.17,,Indicates improved information availability in agriculture.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_C,"“Yes, men and women traditionally perform different agricultural activities”",different activities,Quote,E.18,,Direct confirmation of gender division of labor.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_C,"“Women do sowing, weeding and harvesting and sorting”",women’s tasks,Quote,E.18,,Specific list of women-coded agricultural tasks.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_C,“Men do the heavy work like field preparation”,heavy work,Quote,E.18,,Confirms gendered allocation based on perceived physical strength.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_C,“Men also are responsible for selling their produce”,men sell produce,Quote,E.18,,"Selling is assigned to men, confirming division of labor.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“They will not get permission from their parents”,no permission,Quote,E.19,,Confirms that young women lack independent authority to undertake farming/selling.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_C,“They will not be able to use the machines; they don’t know how to use them”,don’t know machines,Quote,E.19,,Women are described as lacking technical knowledge.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MEN,NRM_MEN_C,“they cannot drive the tractor and get their field ready for sowing”,cannot drive tractor,Quote,E.19,,Confirms norm that men are better suited to machine-heavy farming tasks.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_C,“They definitely cannot sell because they will know nothing about bargaining and market prices”,know nothing about bargaining,Quote,E.19,,Women’s exclusion from selling is justified through lack of market knowledge.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“their parents will never allow them”,parents never allow,Quote,E.19,,Strong confirmation of restricted agency.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“We can do 70% of the work on our own”,70% on our own,Quote,E.20,,Nuanced agency: young men can do much themselves but not fully independently.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“we will also need our parent’s guidance”,parents’ guidance,Quote,E.20,,Guidance tempers independence.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“we go to the market with our parents and are aware of the way a market works”,aware of market,Quote,E.20,,Men are portrayed as having market exposure and knowledge.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“we will need to take our parent’s permission”,need permission,Quote,E.20,,Even young men’s agency remains partly conditional on parental approval.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“the head of the family distributes work amongst family members”,family head distributes work,Quote,E.21,,Decision-making over labor allocation sits with the family head.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_AST,NRM_AST_N,“Women have separate plots only when they get it from their parents”,women separate plots,Quote,E.22,,Nuances asset access: women may have separate land in limited inheritance cases.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_N,“if they separate plots then they help each other in their work”,help each other,Quote,E.22,,Nuances division of labor by showing cooperation across plots.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“Women always need to consult with their husbands”,consult husbands,Quote,E.24,,Strong confirmation that women’s crop decisions require husband approval.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“They also need to consult other elder members in the family”,consult elders,Quote,E.24,,Women’s decision-making is embedded in hierarchical family approval.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_N,“Women also consult their other farmer friends”,consult friends,Quote,E.24,,"Women have some peer information access, but within limits.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“Men will consult their friends and Gram Sevaks”,Gram Sevaks,Quote,E.24,,Men are shown to have broader access to advisory networks.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“Men can also call up the Kissan Call centre for advice”,Kissan Call centre,Quote,E.24,,Indicates structured institutional information access for men.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“He will allow her to join the group”,allow group,Quote,E.25,,Opposes restrictive mobility norm; group participation is seen as acceptable.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_O,“She will learn from such a group”,learn from group,Quote,E.25,,Group participation is framed as beneficial learning for women.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“He will not have any problem”,no problem,Quote,E.25,,Opposes the norm that women should stay confined at home.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“He will not have any problem since she has her own garden and is a capable woman”,capable woman,Quote,E.26,,Opposes mobility restriction; woman’s competence and garden ownership support market activity.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It is common for women to sell in the local market”,women sell locally,Quote,E.26,,Local market selling by women is normalized.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“It depends upon how broad minded he is and also their mutual understanding”,broad minded husband,Quote,E.26,,Nuances agency by making it dependent on husband’s attitudes and mutuality.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_N,“He may in fact help her with her work”,help her,Quote,E.27,,Nuances traditional labor division through reciprocal support.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_N,“If both them work and help each other then they can take better care of their family”,mutual help,Quote,E.27,,"Supports more cooperative, less rigid gender roles.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_N,"“Her friends may mock her that unlike their husbands who work, Mary’s husband chooses to sit at home and enjoy”",mock husband,Quote,E.28,,"Stigma is aimed more at the husband than Mary, so coded as nuanced stigma.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_N,“this is a bizarre case since roles have been reversed”,bizarre reversal,Quote,E.28,,Shows discomfort with reversed gender roles but not total condemnation of Mary’s work.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“it is unfathomable if the husbands chooses to sit at home”,husband sits at home,Quote,E.28,,Strong stigma against men abandoning provider role.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“He will have no reputation”,no reputation,Quote,E.29,,Mark loses status because he violates masculine norms.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“No one in the community will respect him”,no respect,Quote,E.29,,Social respect is withdrawn from men who do women-coded domestic work.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“His friends will stay away from him”,social isolation,Quote,E.29,,Male role reversal leads to exclusion from peers.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“He will be very happy with his wife’s achievement”,happy with wife,Quote,E.30,,Expresses support for women’s economic success.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“He may in fact start working with her then”,join her work,Quote,E.30,,Suggests cooperative partnership rather than competition.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“He will support and motivate her”,support her,Quote,E.30,,Positive equality-oriented response to wife’s enterprise success.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Gender equality is very important for society’s development”,equality important,Quote,E.31,,Explicitly favorable view of gender equality.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_NO,"“There is no gender equality, at least not in our village”",no equality in village,Quote,E.31,,Observes lack of actual equality in local context.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“There should be gender equality in every walk of life”,equality in every walk,Quote,E.31,,Strong normative endorsement of equality.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Women should get reservation in jobs”,reservation for women,Quote,E.31,,Supports affirmative measures to improve women’s equality.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_N,“reservation is also a kind of discrimination”,reservation debate,Quote,E.31,,Nuances equality discussion by questioning one mechanism while not rejecting equality itself.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“They both deserve equal respect”,equal respect,Quote,E.31,,Direct pro-equality statement.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“Women decide such issues since they know how much they need to set aside for their family’s needs”,women decide family needs,Quote,E.32,,Gives women authority over home-garden decisions due to household knowledge.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“They will discuss but she has power to take this decision”,she has power,Quote,E.32,,"Nuanced, relatively high female decision-making power in this domain.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“David will sell in the distant market while Diana can sell in the local market”,local vs distant market,Quote,E.33,,Women’s mobility is accepted locally but more limited for distant travel.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“Local market is a safe place for women”,local market safe,Quote,E.33,,Opposes strong mobility restriction for local public space.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“They can also go together”,go together,Quote,E.33,,Couples can jointly participate in market activity.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_AST,NRM_AST_N,“If they are rich then they can easily implement the changes”,rich can adopt,Quote,E.34,,Access to resources shapes ability to innovate; not directly gendered but relevant to asset constraints.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“Poor ones do not have enough land to take such risks”,poor lack land,Quote,E.34,,Resource poverty constrains adoption and livelihood improvement.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_INF,NRM_INF_N,“If her sister has tried these new varieties successfully then he will agree to try them too”,sister’s success convinces,Quote,E.34,,Female knowledge may be accepted when validated by visible success.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Since Diana also is also a farmer so he will trust her decision”,trust her decision,Quote,E.34,,Recognizes woman as a competent farmer whose judgment can be trusted.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_AST,NRM_AST_O,“It is her father’s property and she can use it anyway she likes”,her property,Quote,E.36,,Opposes restrictive asset norm by affirming a woman’s right over inherited property.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_O,“the final decision will be hers”,her final decision,Quote,E.36,,Opposes norm of restricted agency by granting final authority to the woman.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“Husband may not allow her to purchase land”,husband may not allow,Quote,E.36,,Confirms possible male veto over women’s property decisions.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“He will fight with her and make her life very difficult”,fight with her,Quote,E.36,,Social and marital sanctions may punish women’s independent decisions.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“she may just let him buy the motorbike”,give up to avoid conflict,Quote,E.36,,Conflict pressure can force women to surrender their preference.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_AST,NRM_AST_O,“It is her property and husband should let her do whatever she wants with it”,husband should let her,Quote,E.36,,Explicit opposition to asset restriction on women.,ENU_3,0.95
