country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,"Women’s freedom of movement in rural area is an important conditions that limiting to go to market. For this reason, Diana herself could not sell her vegetable in the local market",freedom of movement,quote,E.33.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,Young women cannot move alone here because there are social restrictions and respected families do not allow their daughters’ free movement as well,not allow their daughters’ free movement ,quote,E.38.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,A young woman is supervised by natal families before her marriage and those responsibilities shifted to husband and his family after marriage. Later she has to depend on her husband’s decision,supervised by men,quote,E.39.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,It is not possible for a married young women move alone. She has to go to market with her husband. She must accompany someone in absence of husband. ,not possible move alone,quote,E.39.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,A woman can’t move alone to the local market,can’t move alone,quote,E.40.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,"There will be problems socially. She could be teased, harassed by men in the market. 
This is not possible for woman here",not possible for woman,quote,E.40.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_C,Most women cannot move freely here,cannot move freely,quote,E.41.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,The young and older women can walk to the local market but there is always been checked her necessities. This is not comfortable for them move alone there,not comfortable for them to move alone,quote,E.38.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,Young women can go to local market if she needs photographs. And to visit doctor but someone must accompany her.,someone must accompany her,quote,E.38.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,She should move as advised by her husband and permission. Without this she cannot move to market or other place as well,advised by her husband and permission,quote,E.39.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,"Very little, if her necessity is very urgent then she is allowed",if her necessity is very urgent,quote,E.41.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,Older or mother aged woman may go alone but others cannot go alone without an accepted reason,accepted reason,quote,E.41.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_N,I think what I observed; young women are visiting local market alone nowadays. They don’t give a damn now but women did not show their desire to move alone before. But this has been changing here,visiting local market,quote,E.41.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_MOB,NRM_MOB_O,,,,,,,
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,"Yes, there are social norms which regulate the various works and gender responsibilities. Women have to start some household works e.g. cleaning house premises, wash all utensils, clean the cowshed and cook foods and serve to all family members.  These are all done by women. No men or boys not familiar or habituate to do these works. These are treated as feminine works. ",feminine works,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,"collecting fodder for cows, ploughing lands, transplanting, weeding, sowing, harvesting etc. is men’s work. And carrying loads from field, selling agricultural products in market are also men’s work.",men's work,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,"Caring and raising chickens, duck and cultivating vegetables in the kitchen garden are task of woman",task of women,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,"For social reasons, women cannot participate in practical agricultural activities and official training",women cannot participate in practical agricultural activities,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,Women work in the field is not a regular practice in our village. Sometimes they assist to their husbands in crop fields but this is not common accepted practice here.,women work in the field is not regular practice,quote,E.19.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_C,"Social restrictions are for women not for men. So, men can grow and sell any products in nearby or distant market there is no prohibition for his activities",social restrictions are for women,quote,E.20.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_N,But women practically work and assist husband in the crop fields nowadays but it was not possible before.,women practically work in crop fields,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_N,"Since Ana is not allowed by her husband so, she has time to help",she has time to help,quote,E.27.,,Adam=male spouse; Ana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_N,But Adam may ask less help if she is earning better working at home. Adam will encourage her if she is bringing more money and enhance their household well-being,if she is earning better ,quote,E.27.,,Adam=male spouse; Ana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_N,And if her income is same or reduced then he may tell her to stop her work and join with him. ,if her income is same or reduced,quote,E.27.,,Adam=male spouse; Ana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_N,Adam can also join with his wife’s activities if he finds it more profitable and prosperous,join with his wife’s activities,quote,E.27.,,Adam=male spouse; Ana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DIV,NRM_DIV_O,"Mark will be delighted as she is successful in her initiative. We think Mark is surely a lazy husband. So, his reaction will be a positive one to her initiatives. ",delighted as she is successful,quote,E.30.,,Mark=male spouse; Mary=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_C,It is mentionable that almost all the cultivable lands and homesteads are entitled to men in our village,entitled to men,quote,E.23.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_C,It will be difficult for Diana because a woman cannot establish her plan without her husband’s permission. If Diana goes ahead with her plan there will be clash between husband and wife,husband permission,quote,E.36.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_C,There is a chance to breakdown their marriage.  David may divorce her if she does not accept his plan,David may divorce her,quote,E.36.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_C,There will be huge clash and quarrel between David and Diana if she goes ahead without giving much attention and consultation with David. The husband and wife’s accords could be damaged a lot for this,huge clash,quote,E.36.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_C,This would be neither easy nor difficult for David because he may inform Diana but it is not compulsory for him.  He is inheriting from his own family and he can do whatever he likes with that money,he can do whatever he likes,quote,E.37.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_N,There is no separate decision maker for men’s and women’s land in one household. Land may be owned by both husband and wife but all lands are supervised by husband,owned by both husband and wife but all lands are supervised by husband,quote,E.21.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_N,"no social restrictions for men to work women’s lands. Other family members work on women’s land too. Similarly, women also work to her husbands’ lands",women's lands,quote,E.23.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_N,"This will be neither easy not difficult for Diana because she is going to purchase a land which will increase income further. But on the other hand, friends of David may influence him on his plan. ",friends of David may influence him,quote,E.36.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_N,"The plan of Diana and her argument is not bad one. So, if David dismisses her plan outright then there would be a huge clash between them",her argument is not a bad one,quote,E.37.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_O,This will be neither easy not difficult for Diana because she is going to purchase a land which will increase income further. The society will support her,society will support her,quote,E.36.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_AST,NRM_AST_O,"What Diana is proposing which is also very positive and essential for family in the eyes of the local society (samajer chokhe). So, there is a social power with Diana which is not easy to dismiss for David",social power with Diana,quote,E.37.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_C,female youths do not have opportunity to get new or old agricultural training and livestock related training due to the local norms or customs,female youths do not have opportunity to get training,quote,E.15.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_C,"Moreover, women cannot take additional advantages compare to men. This is not possible and cannot be possible here",women cannot take additional advantages,quote,E.15.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_C,"For social reasons, women cannot participate in practical agricultural activities and official training",women cannot participate in training,quote,E.18.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_N,Families do not allow here. But older women from all social groups may participate in farmers’ association and trainings,older women may participate in trainings,quote,E.15.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_N,Women and female youths could have joined such training if it does conducted by female personnel,could have joined training,quote,E.15.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_INF,NRM_INF_O,All FGD participants agreed that Adam will accept Ana’s joining a local women’s group. There is no contradiction in her joining because she is a vegetable grower like other women. The participants think this joining is positive for her work. She may get new ideas or training which will enrich vegetable cultivation. ,Adam will accept,transcriber's summary,E.25.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,many people will criticize behind her back and she may lose her social dignity and respect in front of society if she freely moves in the field and public places. ,criticize,quote,E.19.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,Mary has fewer social position and dignity in the village because she goes to the local market where she sells her products. She may be lost respect (somman harabe) and reputation,lost respect,quote,E.28.,,Mark=male spouse; Mary=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,Mark is also losing his social status and dignity in the village. His friends make jokes about him and his reputation will be in stake. Many friends may not say their bad comments in front of him but behind him they will do so. He must lose his respects (somman harabe) from others,lose respect,quote,E.29.,,Mark=male spouse; Mary=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,"Mark will be delighted as she is successful in her initiative. We think Mark is surely a lazy husband. So, his reaction will be a positive one to her initiatives. ",lazy husband,quote,E.30.,,Mark=male spouse; Mary=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,There are social hindrances on women’s movement in public places. People will tease and make fun of her work. That will reduce her social dignity as well,reduce her social dignity,quote,E.33.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_C,"There will be problems socially. She could be teased, harassed by men in the market. 
This is not possible for woman here","teased, harassed by men",quote,E.40.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_N,,,,,,,
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_STIG,NRM_STIG_O,,,,,,,
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_C,There is one norm here that is decided by father the head of the household,decided by father head of household,quote,E.21.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_C,Usually older son may take decision consulting with mother if father is dead or absent. ,older son may take decision,quote,E.21.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_C,Most plots are cultivated and supervised by men whether those plots are owned by men or women. ,supervised by men,quote,E.22.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,"In case of husband’s absence, women can looks after crops and take major decisions herself. She may consult other family members or good farmers in the village.","In case of husband’s absence, women  take major decisions ",quote,E.22.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,a good husband consults with his wife and neighbours as well when he is going to plant a new crop variety or use a new technology,good husband consults with his wife,quote,E.24.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,Woman shall talk to her husband if he is still alive. And if her husband already died then she will consults with her in-laws and other neighbors.,Woman shall talk to her husband,quote,E.24.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,I realize that the decision may make by David but he has to take this decision jointly,decision jointly,quote,E.32.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,They will first consult the necessity for home and then take decision for sell. It is not possible for Diana alone,consult,quote,E.32.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,it will depend on their personal relationship. David will pay attention to the whole story of requirements and process of the cultivation from Diana if their understanding is good,if their understanding is good,quote,E.34.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_N,"David may be accepted Diana’s proposal because there is prospect for better yield and income. So, they will try it for additional income. There will be no problem",may be accepted Diana’s proposal,quote,E.34.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_DEC,NRM_DEC_O,I think Diana will take decision because she knows how much keep for consumption and how much to send for sell,Diana will take decision ,quote,E.32.,,David=male spouse; Diana=female spouse,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_NO,Equality is good in some extent but not at all respects,not at all respects,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_NO,Islam religion allows equality between man and woman but our society does not accept it,society does not accept it,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_NO,Women have to maintain their seclusions (purdah) first then they can do everything,maintain seclusions (purdah),quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_YS,When a husband gives rights to his wife and his wife does the same that is equality. ,same,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_YS,Equality means if a man goes one place and when a woman is also allowed there that is equality,woman also allowed,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_YS,Both man and woman have same rights and enjoy the same.  A man can do a certain things and similarly if she also can do the same,same rights,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_YS,"It is highly essential for a household’s progress. When there is no such relationship between husband and wife then quarrels and clash prevails. But if there is good understanding and respect for each other, sharing everything they can go ahead smoothly",essential for a household’s progress,quote,E.31.,,,ENU_1
BD,BD3,GENNOVAT_BD3.xlsx,FG_E_Aspirations of Youth,BD3E_M,male,NRM_EQ,NRM_EQ_YS,All members of our village must be aware about planed family and ensure rights for all,rights for all,quote,E.51.,,,ENU_1
