country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,GAP,GAP_SML,"R2. Yes, young men migrate to city without any problem in case they find better position which match their qualification. Those young men are enjoying their life after migration",better position,quote,E.42.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MEN,NRM_MEN_C,"R1. As mentioned earlier, the women do not have any role in farming activities and they have no knowledge and information about the farming activities. They might be involve in rearing of cattle but that is in their own homes",have no knowledge and information about the farming activities,quote,E.14.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MEN,NRM_MEN_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MEN,NRM_MEN_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_C,"R1. In village, women do not have any opportunities to learn because women are not allowed to work outside their homes (Agreed by all)",not allowed to work outside their homes ,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_C,Women cannot enter the market place. ,Women cannot enter the market place,quote,E.20.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_C,"No, in village it cannot be possible for women to go to market and buy or sale something, or any work in which she has to go outside, its against our culture",cannot be possible for women to go to market,quote,E.38.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_C,"No, it is not possible here that a married woman go outside home. She works at home. It is not considered good at all that a woman goes alone to market",not possible here that a married woman go outside home,quote,E.39.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_C,"First, it is impossible for a woman to go to the market for selling anything. ",impossible for a woman to go to the market ,quote,E.40.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_MOB,NRM_MOB_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"R6. The young also learn about the wheat harvest. There is no concept of girls working in the fields at all, they assist their mother in house chores. Some girls also learn how to rear cattle.",no concept of girls working in the fields,quote,E.7.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"R1. As mentioned earlier, the women do not have any role in farming activities and they have no knowledge and information about the farming activities. They might be involve in rearing of cattle but that is in their own homes",do not have any role in farming activities,quote,E.14.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"The farming is not practice by women in the village, that is not the custom here.",farming is not practice by women,quote,E.18.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"In village, mostly farming works are carried out by men and women are not directly involved in such activities. Men sale out the yielded products in the market", farming works are carried out by men,quote,E.19.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,Men carry out farming activities and sale out their products in the market.,Men carry out farming activities and sale,quote,E.20.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C," However, to sale out the products in the market is the task of man, because woman participation in such activities does not consider good.",the task of man,quote,E.25.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"Adam will not appreciate this task of Hawa, because woman participation in market activities consider not good as it violates the set norms and traditions of the area.",violates the set norms and traditions,quote,E.26.,Adam=male spouse; Hawa=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"Man carries out market activities and therefore, David will go to market to sale-out the vegetables.",Man carries out market activities,quote,E.33.,David=male spouse; Diana=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_C,"First, it is impossible for a woman to go to the market for selling anything. However, in case of any compulsion, she can contact the people in the market, but crops products or vegetables would only be sold out by man.",would only be sold out by man,quote,E.40.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DIV,NRM_DIV_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_C,"If Marry got success in her small enterprise, definitely Mark will be happy but not possible here in our culture",not possible here in our culture,quote,E.30.,Mark=male spouse; Mary=female spouse,about woman earning income; therefore I decided to include it here as relating to norms wrt access to (financial) assets,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_C,"R1. David will have no problem in purchasing the motorbike, because he is the head of the family.",he is the head of the family,quote,E.36.,David=male spouse; Diana=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_C,"R.2 David will not permit Diana to do so, because he needs the motorbike",will not permit Diana,quote,E.36.,David=male spouse; Diana=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_C,"R.1 Since he is the head of the family, he will have no problem in that",he is the head of the family,quote,E.37.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_N,R.3 Both will decide through mutual consultation whether to purchase plot or motor-bike,mutual consultation,quote,E.36.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_O,R.4 David should not use her land.,David should not use her land,quote,E.36.,David=male spouse; Diana=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_AST,NRM_AST_O,R.5 Diana has full right to use her inherited money according to her own convenience,Diana has full right to use her inherited money,quote,E.36.,David=male spouse; Diana=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_INF,NRM_INF_C,"R1. As mentioned earlier, the women do not have any role in farming activities and they have no knowledge and information about the farming activities. They might be involve in rearing of cattle but that is in their own homes",have no knowledge and information about the farming activities,quote,E.14.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_INF,NRM_INF_C,"R1. In village, women do not have any opportunities to learn because women are not allowed to work outside their homes (Agreed by all)",do not have any opportunities to learn,quote,E.15.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_INF,NRM_INF_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_INF,NRM_INF_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_STIG,NRM_STIG_C,"In case of her participation in market activities, people will blame her husband and consider it bad and no respect for him in the community.",blame her husband,quote,E.28.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_STIG,NRM_STIG_C,"Mark will not be accepted by the community and would be considered bad in terms of going against the culture, letting his wife doing his work and he working for her",considered bad in terms of going against the culture,quote,E.29.,Mark=male spouse; Mary=female spouse,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_STIG,NRM_STIG_N,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_STIG,NRM_STIG_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,Women have no concern with the farming activities. All decisions are taken by men that which crops should be planted on which plot.,All decisions are taken by men,quote,E.21.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,R1. Men of the village have the rights to cultivate any crops on their wives plots.,have the rights,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,"R4. First of all, it is impossible that a woman would work on a separate plot and man on separate plot, that is only possible if the husband allows.",husband allows,quote,E.22.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,"On husband’s permission, other family members can work on wives plot. Similar is the case for husbands plot.",husband’s permission,quote,E.23.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,women have no concern with the farming and it decide by men which crops on which plots be cultivated. ,decide by men,quote,E.24.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,"Men consult their wives and take advices from them, but final decision is taken by men. Here women can give advice to their husbands but he would take decision whatever he thinks is better",final decision is taken by men,quote,E.24.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,R1. Husband will decide about it.,Husband will decide,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_C,"R4. Yes, they will make these changes possible, if the husband agrees upon use of new quality of seeds and fertilizer",husband agrees,quote,E.34.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_N,"Women should have the right to cultivate and grow crops and vegetables on her plot according to her own decision. However, to sale out the products in the market is the task of man, because woman participation in such activities does not consider good.",Women should have the right,quote,E.25.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_N,R5. It will decide by both through mutual understanding that how much to keep for family use and the remaining products will sale out in the market,mutual understanding,quote,E.32.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_DEC,NRM_DEC_O,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_EQ,NRM_EQ_NO,,,,,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_EQ,NRM_EQ_YS,"R1. Islam stresses upon gender equality, it should be followed in its true spirit.","gender equality, it should be followed in its true spirit",quote,E.31.,,I am assuming here the respondent means that Islam emphasises gender equality,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_EQ,NRM_EQ_YS,R3. Gender equality is a good thing and both man and woman shall have same rights.,same rights,quote,E.31.,,,ENU_1
PK,PK2,GENNOVATE_PK2.xlsx,FG_E_Aspirations of Youth,PK2E_M,male,NRM_EQ,NRM_EQ_YS,There should be schools and colleges for boys and girls because the available colleges and schools are insufficient. ,schools and colleges for boys and girls,quote,E.51.,,,ENU_1
