country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“most of the girls dropped out of school early.”,girls drop out early,Quote,E.4,,Community-level evidence of limited female attainment.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_NO,“some cases they prefer male child to finish school.”,male child preferred,Quote,E.4,,Direct indication of unequal educational preference favoring boys.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“what good you bring to the family you will get married and you go somewhere else to serve others not us.”,daughter serves others,Quote,E.4,,"Reflects norm that daughters marry out and serve husband’s family, reducing value of schooling.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“Education should not be limited one should go as far as his/her capacity allow.”,education as far as possible,Quote,E.5,,Normative aspiration for unrestricted education.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“girls dropped out from school because of marriage.”,marriage barrier,Quote,E.5,,Directly links marriage to lower educational attainment for girls.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“girls eloping from school without their parents’ permission.”,eloping from school,Quote,E.5,,Elopement disrupts schooling and widens aspiration-attainment gap.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“some are forced to get married by the family.”,forced marriage,Quote,E.5,,Family-forced marriage restricts girls’ agency over schooling and life course.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“parents are freaked out and decided their girl children not to go to school.”,parents stop girls’ schooling,Quote,E.6,,Parents withdraw girls from school due to fear of elopement.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“they said she is a shame for them and not accept her.”,shame,Quote,E.6,,Social stigma attached to girls who elope and return.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“you will be like her if I send you to school.”,cautionary example,Quote,E.6,,One girl’s elopement becomes a warning used to restrict others.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_NO,“school for girls become as a place of misbehaving.”,school as misbehavior,Quote,E.6,,Reflects gendered suspicion of girls’ schooling.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“Boys… tricked the girls… but it is always the girl to be blamed.”,girl blamed,Quote,E.6,,Girls are blamed more heavily than boys for romantic transgressions.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“I also help my mother in the household chores and in the farm.”,help mother,Quote,E.7,,Girls’ agricultural learning is embedded within domestic labor.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“I help her fetching water and collecting firewood.”,fetch water firewood,Quote,E.7,,Clear gendered division of labor in household provisioning tasks.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“boys unless they are very young are not doing it.”,boys don’t do it,Quote,E.7,,Contrasts girls’ domestic work with boys’ exemption.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“House hold workload”,workload,Quote,E.8,,Domestic workload identified as a key school-ending factor.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“I met my husband… I thought it is better and eloped with him.”,eloped with husband,Quote,E.9,,Elopement directly linked to failure to continue schooling.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“now I see my mistake and try to get out of my marriage.”,regret marriage,Quote,E.9,,Retrospective regret signals a strong aspiration-attainment gap.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“Girls… face lots of problem because of workload.”,girls’ workload,Quote,E.9,,Heavy workload is identified as a major barrier to continued schooling.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“tricked by elder men… becoming second or third wife.”,tricked by older men,Quote,E.9,,Older men exploit girls and push them into unequal marriages.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“eloping and getting pregnant but not married.”,pregnant not married,Quote,E.9,,Romantic/sexual relationships disrupt education without secure marriage outcome.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“My goal is to graduate and becoming a nurse.”,nurse goal,Quote,E.10,,Clear occupational aspiration toward nursing.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“I want to continue my education once I give birth.”,continue after birth,Quote,E.10,,Education aspiration is postponed by pregnancy.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“if my husband allow me… if he said no I won’t go it is his will.”,husband permission,Quote,E.10,,Husband has decisive authority over her continued education.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“I want to be a teacher.”,teacher goal,Quote,E.10,,Clear professional aspiration.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“I want to study English and to be a doctor.”,English and doctor,Quote,E.10,,Education seen as pathway to mobility and professional work.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_UNSP,“language is important to go other areas for work.”,language for work,Quote,E.10,,Links language skills to future employment mobility.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_BUSS,“my wish is to be an accountant to do my own business.”,own business,Quote,E.10,,"Explicit business-oriented aspiration, coded with ASP_BUSS.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“I want to be scientist and become well known.”,scientist,Quote,E.10,,High-status professional aspiration.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,"“some get married, there are some girls who go to XX.”",marriage or migration,Quote,E.11,,Marriage and migration structure post-school trajectories.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“Here we see no hope.”,no hope,Quote,E.11,,Strong statement of limited local opportunities after schooling.,ENU_3,0.85
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_BUSS,“some may start small trading businesses in the local market.”,small trading,Quote,E.11,,Trading is identified as a realistic post-school livelihood.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“girls stay home helping our mothers.”,girls stay home,Quote,E.11,,Reaffirms gendered domestic role after schooling ends.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“Most of us want to study until we can otherwise we join vocational school in XX.”,vocational school,Quote,E.12,,Strong aspiration to continue schooling or move into vocational education.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“Going to XX if they afford it here there is nothing.”,go to town for education,Quote,E.12,,Education aspiration is constrained by affordability and lack of local options.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“Inset… and Coffee are the most important products for women.”,women’s products,Quote,E.14,,Agricultural products are explicitly gendered for women.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_BUSS,“The sell from both the products also help us to cover the day to day household consumption.”,sales support household,Quote,E.14,,Women’s products also function as small-scale income sources.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MEN,NRM_MEN_C,“Men prefer row planting and improved seeds to get more crop and production and income.”,men prefer improved farming,Quote,E.14,,Men are linked with productivity-oriented innovation and income generation.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_N,“both have the opportunity to learn but… men who are closer to the agriculture extension agent… are selected.”,selected men,Quote,E.15,,"Opportunity exists in principle, but access is skewed toward connected men.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_C,“one woman… did not know how many times to plow… she was waiting the whole day.”,woman lacked advice,Quote,E.15,,Example of a woman left without timely extension support.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_AST,NRM_AST_C,“young men with land are the one who learn fast.”,land linked learning,Quote,E.15,,Land access supports faster learning and innovation uptake; women often lack it.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_C,“agriculture extension agents prefer to approach rich and influential men not the poor and women.”,agents prefer men,Quote,E.15,,Direct statement of gendered and class-based information access bias.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_AST,NRM_AST_C,“land belongs to the man.”,land belongs to man,Quote,E.21,,Explicit statement that ownership remains male even if work is shared.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“the vegetable garden is considered to be for women and the farm field is always for a man.”,separate gender plots,Quote,E.21,,Strong evidence of gendered division of farming space.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“women in the house work in both lands.”,women work both lands,Quote,E.21,,Shows women’s labor burden spans both female and male plots.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“Women allowed to farm in her backyard… men very rarely help them.”,women’s backyard plot,Quote,E.22,,Women’s garden space is acknowledged but male support is limited.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“women work with their husband in the farm while doing the house work and working on the backyard.”,triple burden,Quote,E.22,,Clear statement of women’s multiple work burdens.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“if the vegetables are produced in large quantities he will sell it.”,man sells bulk,Quote,E.22,,Male control increases when production has larger market value.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“Women always work in the husband’s plots starting from plowing.”,women always work,Quote,E.23,,Shows women’s labor contribution to men’s plots is constant and extensive.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“Now a day’s young couples work equally in their land.”,work equally,Quote,E.23,,Nuances gender division by suggesting some couples share work more equally.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“If it is in bulk they (men) sell it while it is in the plot.”,men sell bulk,Quote,E.23,,Larger-scale sales move under men’s control.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“Men are not selling small amount of vegetable in the market… it is a shame.”,shame for men,Quote,E.23,,Clear stigma against men doing female-coded petty selling.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_C,“He will never allow her to join the group because she knows nothing about the market.”,knows nothing,Quote,E.25,,Women are denied market group participation on grounds of ignorance.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“if she asks him by herself he will never allow her.”,never allow,Quote,E.25,,Husband is framed as gatekeeper over women’s association.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“if she refused him and join the group for sure he will throw her out and marry another one.”,throw her out,Quote,E.25,,Sanctions for defiance include expulsion and polygyny.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“as far as he is the one controlling the money.”,controls money,Quote,E.26,,Husband’s control of income constrains women’s market autonomy.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“If she refuses to give him the income that’s the end of their marriage.”,marriage sanction,Quote,E.26,,Economic disobedience is framed as grounds for marital dissolution.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“He may even becoming violence and starts thinking that she saw someone else.”,violence jealousy,Quote,E.26,,Autonomy is sexualized and may provoke violence.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“Men never think women need rest.”,women need no rest,Quote,E.27,,Normalizes women’s overwork and lack of rest.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“He will keep on asking her to join him in the farm while she is working hard in her backyard and household.”,overwork,Quote,E.27,,Strong statement of women’s triple labor burden.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“a man under his wife’s wing is the weakest and controlled type.”,weak man,Quote,E.28,,Strong stigma against men perceived as subordinated to wives.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“he is not a man.”,not a man,Quote,E.28,,Masculinity is denied when household roles are reversed.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“She will be alienated and insulted by fellow women friends and his family.”,alienated,Quote,E.28,,Norm-breaking women face social exclusion from both women and family.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,"“She might be considered as greedy, prostitute.”",greedy prostitute,Quote,E.28,,Severe sexual/moral stigma attached to market-active women.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“No one respected him.”,no respect,Quote,E.29,,Male household role reversal produces social disrespect.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“they will call him names or fight with him for no reason.”,call him names,Quote,E.29,,Social sanctions against the man are verbal and physical.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“Men will ask him not to be with such a woman and… marry another decent woman.”,leave such woman,Quote,E.29,,Community pressure encourages reassertion of conventional gender order.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“He would be proud… because he allows his wife to work.”,proud of wife,Quote,E.30,,One respondent imagines a supportive response to female economic success.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“he will feel inferior to her and act like a man.”,feel inferior,Quote,E.30,,Community pressure makes men reassert masculinity if wife succeeds.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“Both men and women get things equally.”,get things equally,Quote,E.31,,Basic affirmative definition of equality.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“Both men and women are equal in which the man will not think that women are subordinate.”,women not subordinate,Quote,E.31,,Direct statement opposing women’s subordination.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“if a woman is talking in a meeting she is considered talkative and if it is a man he is considered wise.”,talkative woman,Quote,E.31,,Public speech is evaluated differently for women and men.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“our family sends both boys and girls to school.”,both sent to school,Quote,E.31,,Indicates perceived improvement in educational equality.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_NO,“there is no equality in our area all the decision is for men.”,no equality,Quote,E.31,,Strong direct rejection of the claim that equality exists.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,“All the decision is made in consultation with the husband and wife.”,consultation,Quote,E.32,,Presents a cooperative ideal of marital decision-making.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,"“my father is the one who decide at the end, my mother may oppose but… she accept whatever he said.”",father decides at end,Quote,E.32,,"Even in a ‘consultative’ frame, men retain final authority.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“She will never decide by herself… to sell it’s his decision.”,his decision,Quote,E.32,,"Confirms that sale decisions, especially for larger quantities, belong to men.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,“If it’s small garden… it is fully her decision.”,small amount hers,Quote,E.32,,Nuances the norm by showing women’s limited autonomy over small-scale produce.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,"“She will sale if it is not in bulk, if it is in big amount the man will sale it.”",small vs bulk sale,Quote,E.33,,"Women may sell small quantities, but men control bulk sales.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“selling small amount of vegetable in the market is a shame for the man.”,shame for man,Quote,E.33,,Clear stigma against men doing women-coded petty marketing.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“all will laugh at him and insult him; no one will buy from him.”,laugh at him,Quote,E.33,,Strong social sanction for men crossing into women’s selling role.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_C,“If the idea comes from her he will never accept it.”,reject her idea,Quote,E.34,,Women’s ideas are discounted when they originate from wives.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_INF,NRM_INF_C,“secretly he will go to agriculture extension agents… as if the idea is his own.”,steal her idea,Quote,E.34,,Male appropriation of women’s knowledge confirms unequal recognition.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,“If he is open minded he will listen and try it in small land first.”,open-minded husband,Quote,E.34,,Nuances norm by allowing some conditional receptiveness.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“She will be afraid if she fails… He can beat her.”,fear and beating,Quote,E.34,,Risk-taking is constrained by threat of blame and violence.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“She knows she cannot do whatever she can.”,cannot do what she wants,Quote,E.36,,Direct statement of restricted female autonomy in asset use.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“He also will challenge her or trick her to get the money for himself.”,trick her for money,Quote,E.36,,Husband is expected to manipulate or override her control over inheritance.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,“the money is inherited it is her money even the law supports her.”,her money by law,Quote,E.36,,Nuances norm by referencing legal support for women’s ownership.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“at the end this all will be the source of violence and even killing.”,violence risk,Quote,E.36,,"Even with legal backing, social enforcement can be violent.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_AST,NRM_AST_C,“It is very easy for him he is a man and the money is his.”,man and money is his,Quote,E.37,,Men are seen as having unquestioned authority over inherited assets.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“he will tell her it is none of your business.”,none of your business,Quote,E.37,,Wives are excluded from men’s asset decisions.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_C,“if a woman has young kids she is not allowed to go to the market.”,not allowed to go,Quote,E.38,,Motherhood is used to justify restricting mobility.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,"“she is expected to cook, to raise the kids.”",cook and raise kids,Quote,E.38,,Domestic and childcare roles underpin mobility restrictions.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_C,“Women are moving from place to place if they go in a group or with men.”,group or with men,Quote,E.38,,Women’s mobility is conditional on accompaniment.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_C,“if women walk after 6:00 Pm it is dangerous and open for violence.”,danger after 6 pm,Quote,E.38,,Safety threats reinforce mobility limits.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“She can walk freely to the market but walking around is a taboo.”,walking around taboo,Quote,E.38,,Distinguishes acceptable purposeful mobility from stigmatized free movement.,ENU_3,0.95
