indicator_id,classification_id,context_id,provenance,text_fragment,classification_id_rev
NRM_MOB,NRM_MOB_C,E_F_E.42,NP2E_F,for unmarried girls it would be difficult to go and work in other city,
NRM_MOB,NRM_MOB_C,E_F_E.42,PK2E_F,No it is not possible for women. She will go or migrate with her family,
NRM_MOB,NRM_MOB_C,E_F_E.42,UZ3E_F,"no, girls are not migrating",
NRM_MOB,NRM_MOB_C,E_M_E.19,BD3E_M,women can grow vegetables in kitchen garden but she cannot sell herself those products in local market. This is still not possible for her. If there is no man in the household then someone from neighboring family can help her,
NRM_MOB,NRM_MOB_C,E_M_E.19,BD3E_M,"many people will criticize behind her back and she may lose her social dignity and respect in front of society if she freely moves in the field and public places. Moreover, there might be embargos from own family and lineage.",
NRM_MOB,NRM_MOB_C,E_M_E.19,IN4E_M,It will be extremely difficult and they (young women) will not want to do such a thing themselves,
NRM_MOB,NRM_MOB_C,E_M_E.19,IN9E_M,Parents will forbid her from doing so,
NRM_MOB,NRM_MOB_C,E_M_E.19,IN9E_M,There are some things which are social taboos for women such as selling at the marketplace,
NRM_MOB,NRM_MOB_C,E_M_E.19,PK7E_M,Most often males go to market. But a female cannot do this,
NRM_MOB,NRM_MOB_C,E_M_E.19,PK7E_M,Our society does not permit female to go to market.,
NRM_MOB,NRM_MOB_C,E_M_E.26,BD3E_M,Adam will tell Ana that he may go to market for selling vegetables but he will not allow her going to market.,
NRM_MOB,NRM_MOB_C,E_M_E.26,BD6E_M,[male spouse] will tell [female spouse] that he may go to market for selling vegetables but he will not allow her going to market for selling her products.,
NRM_MOB,NRM_MOB_C,E_M_E.26,IN1E_M,Husband will not let her go anywhere near the marketplace; other men will gawk at her which he cannot allow,
NRM_MOB,NRM_MOB_C,E_M_E.26,IN9E_M,How can he allow her to sell; she will be the only woman in a place full of men and everyone will make fun of her,
NRM_MOB,NRM_MOB_C,E_M_E.26,NP1E_M,he will say you are not able to deal in the market so I will go,
NRM_MOB,NRM_MOB_C,E_M_E.26,PK7E_M,"A woman who lives alone, she will have to seek help from someone. She will not be able to go alone.",
NRM_MOB,NRM_MOB_C,E_M_E.33,BD3E_M,The vegetable must be sold by David it is not possible for Diana. Man can go to market but women are not allowed to go to market and sell products here,
NRM_MOB,NRM_MOB_C,E_M_E.33,BD3E_M,There are social hindrances on womens movement in public places. People will tease and make fun of her work. That will reduce her social dignity as well,
NRM_MOB,NRM_MOB_C,E_M_E.33,BD3E_M,"Womens freedom of movement in rural area is an important conditions that limiting to go to market. For this reason, Diana herself could not sell her vegetable in the local market",
NRM_MOB,NRM_MOB_C,E_M_E.33,BD6E_M,Man can go to market but women are not allowed to go to market and sell products here.,
NRM_MOB,NRM_MOB_C,E_M_E.33,IN4E_M,David will have to go since the market is too far and women cannot go by themselves,
NRM_MOB,NRM_MOB_C,E_M_E.33,IN4E_M,It is not possible for women to go to the market since there is no transport,
NRM_MOB,NRM_MOB_C,E_M_E.38,BD3E_M,Young women cannot move alone here because there are social restrictions and respected families do not allow their daughters free movement as well,
NRM_MOB,NRM_MOB_C,E_M_E.38,BD6E_M,The young and older women cannot walk to the local market alone. The young women may go to school and college only.,NRM_MOB_N
NRM_MOB,NRM_MOB_C,E_M_E.38,BD6E_M,"""Eve teasing is common problem which has to face if a girl moves freely in the local market.",
NRM_MOB,NRM_MOB_C,E_M_E.38,BD6E_M,there are different types of problems and danger for young girls when they move alone in the local market.,
NRM_MOB,NRM_MOB_C,E_M_E.38,BD6E_M,For social restrictions the respected families do not allow their daughters movement in the public places.,
NRM_MOB,NRM_MOB_C,E_M_E.38,ET1E_M,not the tradition that women travel alone,
NRM_MOB,NRM_MOB_C,E_M_E.38,ET1E_M,their parents would not allow them to go out by themselves,
NRM_MOB,NRM_MOB_C,E_M_E.38,ET1E_M,their husband dont allow them to walk alone,
NRM_MOB,NRM_MOB_C,E_M_E.38,ET1E_M,abducted if they travel unaccompanied,
NRM_MOB,NRM_MOB_C,E_M_E.38,IN1E_M,Some parents may not allow for safety reasons,
NRM_MOB,NRM_MOB_C,E_M_E.38,IN3E_M,These are not safe times for girls to roam around alone since some boys are just hopeless and will pass comments and when the girl will come home and tell her family then it will lead to a lot of unnecessary tension,
NRM_MOB,NRM_MOB_C,E_M_E.38,IN3E_M,it is best if they did not go out alone,
NRM_MOB,NRM_MOB_C,E_M_E.38,PK2E_M,"No, in village it cannot be possible for women to go to market and buy or sale something, or any work in which she has to go outside, its against our culture",
NRM_MOB,NRM_MOB_C,E_M_E.38,PK7E_M,No a young woman cannot do this at all.,
NRM_MOB,NRM_MOB_C,E_M_E.38,PK7E_M,"there are many types of persons in the society: scoundrel, thieves, robbers are found in each society. In such condition a female can never feel herself safe.",
NRM_MOB,NRM_MOB_C,E_M_E.39,BD3E_M,A young woman is supervised by natal families before her marriage and those responsibilities shifted to husband and his family after marriage. Later she has to depend on her husbands decision,
NRM_MOB,NRM_MOB_C,E_M_E.39,BD3E_M,It is not possible for a married young women move alone. She has to go to market with her husband. She must accompany someone in absence of husband.,
NRM_MOB,NRM_MOB_C,E_M_E.39,BD6E_M,"After marriage, husband may take his wife in the local market during the festival.",
NRM_MOB,NRM_MOB_C,E_M_E.39,BD6E_M,It is not possible for a married young women move alone even after marriage. She must accompany someone in absence of husband.,
NRM_MOB,NRM_MOB_C,E_M_E.39,ET1E_M,As married or not have to stay at home.,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN1E_M,Young married women do not go because of prevailing social norms and values,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN3E_M,No newly wedded woman dont go out alone,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN3E_M,It is not acceptable in our society,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN4E_M,"No, she cannot go alone to the market",
NRM_MOB,NRM_MOB_C,E_M_E.39,IN4E_M,She needs to be accompanied by her husband or some other family member,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN4E_M,Our social customs dont permit young married women to go alone to the market,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN9E_M,Young married women go to the market only with their husbands,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN9E_M,Their in laws and husbands will not let them go alone,
NRM_MOB,NRM_MOB_C,E_M_E.39,IN9E_M,That is a long practiced culture in our village which keeps newly married women under veils,
NRM_MOB,NRM_MOB_C,E_M_E.39,NP2E_M,it is difficult in a joint family,
NRM_MOB,NRM_MOB_C,E_M_E.39,PK2E_M,"No, it is not possible here that a married woman go outside home. She works at home. It is not considered good at all that a woman goes alone to market",
NRM_MOB,NRM_MOB_C,E_M_E.39,PK7E_M,sometimes shopkeepers deal in such a way that she does not feel herself safe.,
NRM_MOB,NRM_MOB_C,E_M_E.39,PK7E_M,She cannot walk around on her own to the market. She can go with her son,
NRM_MOB,NRM_MOB_C,E_M_E.39,PK7E_M,a young woman either married or unmarried cannot go to  market alone,
NRM_MOB,NRM_MOB_C,E_M_E.40,BD3E_M,A woman cant move alone to the local market,
NRM_MOB,NRM_MOB_C,E_M_E.40,BD3E_M,"There will be problems socially. She could be teased, harassed by men in the market. 
This is not possible for woman here",
NRM_MOB,NRM_MOB_C,E_M_E.40,BD6E_M,A woman cant move alone to the local market. This will spoil her seclusion (porda noshto hobe),
NRM_MOB,NRM_MOB_C,E_M_E.40,IN1E_M,We dont allow women to go to the market,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN4E_M,It will be hard for a woman to sell in the local market since it is dominated by men,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN4E_M,It is not safe for women to sell in the market,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN9E_M,No woman sells in the market; only men trade in the market; if a woman went to the marketplace then everyone would just stop to stare at her making her feel very uncomfortable and she would have to return home; so there is no point in a woman trying to sell at the marketplace,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN9E_M,There is a lot of rowdiness and abusive language used at the marketplace and women will themselves feel out of place in such an environment,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN9E_M,Her family will never allow her to do any such thing,
NRM_MOB,NRM_MOB_C,E_M_E.40,IN9E_M,Women dont sell at the local market,
NRM_MOB,NRM_MOB_C,E_M_E.40,PK2E_M,"First, it is impossible for a woman to go to the market for selling anything.",
NRM_MOB,NRM_MOB_C,E_M_E.40,PK7E_M,she does not feel herself safe then why she would do this.,
NRM_MOB,NRM_MOB_C,E_M_E.41,BD3E_M,Most women cannot move freely here,
NRM_MOB,NRM_MOB_C,E_M_E.41,BD6E_M,Young women alone can move to their school and college here only. And at other purposes they cannot move alone freely here,
NRM_MOB,NRM_MOB_C,E_M_E.41,BD6E_M,Family does not allow their daughters movement alone.,
NRM_MOB,NRM_MOB_C,E_M_E.41,ET1E_M,there is obstacle on the traditional view of women in the area,
NRM_MOB,NRM_MOB_C,E_M_E.41,ET1E_M,only 3 women can move freely out of ten.,
NRM_MOB,NRM_MOB_C,E_M_E.41,ET1E_M,there is tension among women so they are not moving freely.,
NRM_MOB,NRM_MOB_C,E_M_E.41,ET2E_M,some women have family restriction not to go alone,
NRM_MOB,NRM_MOB_C,E_M_E.41,IN9E_M,The only long followed practiced handed down by generations is to keep newly married women under veils and indoors,
NRM_MOB,NRM_MOB_C,E_F_E.15,BD6E_F,because women cannot go to fields to work.,
NRM_MOB,NRM_MOB_C,E_F_E.15,ET1E_F,"we are not mobile enough, there is no way I can decide now and go to town without asking for permission.",NRM_MOB_N
NRM_MOB,NRM_MOB_C,E_F_E.15,ET1E_F,We do not travel to the town as we want.,
NRM_MOB,NRM_MOB_C,E_F_E.15,IN4E_F,Men move around a lot and they go to XX and other places and they learn. Even boys go. Our movement is restricted between home and school and so we are constrained,
NRM_MOB,NRM_MOB_C,E_F_E.15,UZ3E_F,parents more checking on girls than boys and require to be the girls to be closer to their house,
NRM_MOB,NRM_MOB_C,E_F_E.25,BD6E_F,"If [female spouse] wants to join a local organization of women, who produces vegetables like her, we do not think [male spouse] will let her go because he thinks that [female spouse's] work is at home and she does not need to go out of home.",
NRM_MOB,NRM_MOB_C,E_F_E.25,ET1E_F,he never wants her to leave the house. He never allows her to go anywhere.,
NRM_MOB,NRM_MOB_C,E_F_E.25,IN4E_F,He will not let her join,
NRM_MOB,NRM_MOB_C,E_F_E.25,NP1E_F,Ram Bahadur might not allow Laxmi to join a local group of women grow vegetables,
NRM_MOB,NRM_MOB_C,E_F_E.25,PK2E_F,R.1: will never allow her,
NRM_MOB,NRM_MOB_C,E_F_E.25,PK2E_F,R.5: our family gents will never allow so easily joining any group,
NRM_MOB,NRM_MOB_C,E_F_E.25,PK2E_F,R.4: Our custom and tradition is in converse,
NRM_MOB,NRM_MOB_C,E_F_E.25,PK2E_F,R.6: How it possible in male dominated market. It is not possible,
NRM_MOB,NRM_MOB_C,E_F_E.25,UZ3E_F,he will not give permission to Gulya,
NRM_MOB,NRM_MOB_C,E_F_E.26,BD6E_F,"If [female spouse] mentions selling the vegetables by herself, [male spouse] will oppose her. And he will not let her go.",
NRM_MOB,NRM_MOB_C,E_F_E.26,ET1E_F,"it is possible for her to sale, but he does not want her to go out of the house.",
NRM_MOB,NRM_MOB_C,E_F_E.26,ET4E_F,his response will be no and would say to her what do you see outside that inspires you to go out,
NRM_MOB,NRM_MOB_C,E_F_E.26,IN4E_F,He will not let her go for fear that she may end up making losses,
NRM_MOB,NRM_MOB_C,E_F_E.26,IN7E_F,He will not let her sell vegetables,
NRM_MOB,NRM_MOB_C,E_F_E.26,IN9E_F,He will never let her sell; xx (market) is not a place for good women (all respondents agreed on this),
NRM_MOB,NRM_MOB_C,E_F_E.26,NP1E_F,Ram Bahadur will not allow laxmi to sell her vegetables herself,
NRM_MOB,NRM_MOB_C,E_F_E.26,PK7E_F,He will not allow her. Its against our traditions that women will go to market.,
NRM_MOB,NRM_MOB_C,E_F_E.26,UZ3E_F,he will not give permission to Gulya,
NRM_MOB,NRM_MOB_C,E_F_E.28,BD6E_F,People think that women should live at home. They should not come to markets to sell things.,
NRM_MOB,NRM_MOB_C,E_F_E.33,BD6E_F,It is likely that [male spouse] will sell the vegetable as [female spouse] cannot go to the market. [male spouse] will not let her go.,
NRM_MOB,NRM_MOB_C,E_F_E.33,BD6E_F,"If [female spouse] wants to go, there will be quarrels. So, [female spouse] will rather want [male spouse] to sell the vegetable.",
NRM_MOB,NRM_MOB_C,E_F_E.33,IN1E_F,The society rules dont allow women to go to the market,
NRM_MOB,NRM_MOB_C,E_M_E.27,BD6E_M,we are not allowing women in the field and never accept them to go the fields.,
NRM_MOB,NRM_MOB_C,E_M_E.27,BD6E_M,[male spouse] would not allow her to go to field for work,
NRM_MOB,NRM_MOB_C,E_F_E.40,ET1E_F,"if she is married it is easier, if not, it is better if she is accompanied by her mother or brother.",
NRM_MOB,NRM_MOB_C,E_F_E.40,ET2E_F,it is not always safe there is also abduction and rape.,
NRM_MOB,NRM_MOB_C,E_F_E.40,IN1E_F,"It is very hard for a woman to sell in the market; It is difficult to even think about it
	She cannot go to the market but she can sell at individual homes and shops",
NRM_MOB,NRM_MOB_C,E_F_E.40,IN4E_F,Very hard,
NRM_MOB,NRM_MOB_C,E_F_E.40,IN4E_F,She cannot go alone,
NRM_MOB,NRM_MOB_C,E_F_E.40,IN7E_F,It will be tough since that is also a male dominated place,
NRM_MOB,NRM_MOB_C,E_F_E.2,ET2E_F,my father and my brothers decided for me sometimes they even restricted my movements.,
NRM_MOB,NRM_MOB_C,E_F_E.2,NP1E_F,we need to seek permission from parents while going out with friends,NRM_MOB_N
NRM_MOB,NRM_MOB_C,E_M_E.25,ET2E_M,stay in your own home,
NRM_MOB,NRM_MOB_C,E_M_E.25,ET4E_M,"he would say no. Because his is an old fashioned, He doesnt want his wife to be seen outside",
NRM_MOB,NRM_MOB_C,E_M_E.25,IN1E_M,Generally we do not allow our women to work outside,
NRM_MOB,NRM_MOB_C,E_M_E.25,IN1E_M,"No, husband will not kindly to the idea of his wife joining such a group; he will forbid her",
NRM_MOB,NRM_MOB_C,E_M_E.25,PK7E_M,She will not be permitted to go outside the village,
NRM_MOB,NRM_MOB_C,E_M_E.25.a,ET4E_M,"P4: if he let her outside, he is afraid that she will know everything what he does and what he gains. She will meet people and learn new things and even the fact that other families are not living the way they do",
NRM_MOB,NRM_MOB_C,E_M_E.25.a,ET4E_M,P3. He is afraid if she goes out often she will discuss and learn things that she would not if she stays home. He is also afraid she will meet a man,
NRM_MOB,NRM_MOB_C,E_F_E.43,IN1E_F,Women dont migrate,
NRM_MOB,NRM_MOB_C,E_F_E.43,PK7E_F,If she wants to earn then she should live here and work here,
NRM_MOB,NRM_MOB_C,E_M_E.6,IN3E_M,Parents also fear for the safety of their daughters; yesterday a girl was raped and murdered in a neighboring village,
NRM_MOB,NRM_MOB_C,E_M_E.6,IN4E_M,College is too far and parents consider it unsafe for their girls to commute,
NRM_MOB,NRM_MOB_C,E_F_E.8,IN4E_F,Safety concerns for girls,
NRM_MOB,NRM_MOB_C,E_F_E.8,UZ3E_F,Parents dont give permission to live in big cities,
NRM_MOB,NRM_MOB_C,E_F_E.9,IN4E_F,Safety concerns: there is no school or college here in our village and we go to XX to study. It is about 3-4 kilometers and not safe for us,
NRM_MOB,NRM_MOB_C,E_F_E.9,UZ3E_F,Parents dont give permission to live in big cities,
NRM_MOB,NRM_MOB_C,E_F_E.19,IN4E_F,If they want to sell in XX then they may not find it easy because of transport problems,
NRM_MOB,NRM_MOB_C,E_F_E.19,IN9E_F,XX is not a decent place for woman,
NRM_MOB,NRM_MOB_C,E_F_E.19,IN9E_F,Parents will never allow them and they will be severely reprimanded,
NRM_MOB,NRM_MOB_C,E_F_E.19,PK2E_F,R.1: women access to market is impossible,
NRM_MOB,NRM_MOB_C,E_F_E.19,PK2E_F,R.5: neither our husband nor our brothers can allow us to go to market place.,
NRM_MOB,NRM_MOB_C,E_F_E.19,PK2E_F,R.2: if women sale agri-products in the market it will have serious consequences on the whole area,
NRM_MOB,NRM_MOB_C,E_F_E.19,PK2E_F,R.4: women presence in the market doesnt appreciate and have negative effects,
NRM_MOB,NRM_MOB_C,E_F_E.19,PK7E_F,Only man does to market a women does not go the market for selling.,
NRM_MOB,NRM_MOB_C,E_F_E.51,IN7E_F,we wish we also had such an environment,
NRM_MOB,NRM_MOB_C,E_F_E.51,IN7E_F,police patrolling so that women dont feel unsafe,
NRM_MOB,NRM_MOB_C,E_F_E.51,NP1E_F,we should get more freedom like boys,
NRM_MOB,NRM_MOB_C,E_M_E.5,IN7E_M,It is costlier to provide higher education to girls since boys can commute on foot,
NRM_MOB,NRM_MOB_C,E_M_E.9,IN7E_M,"especially girls, have to quit studies",
NRM_MOB,NRM_MOB_C,E_M_E.42,NP2E_M,"to go out in this village is considered normal, because everyone goes, but for women it could be difficult.",
NRM_MOB,NRM_MOB_C,E_M_E.42,UZ3E_M,"No, girls do not migrate",
NRM_MOB,NRM_MOB_C,E_M_E.15,PK2E_M,"R1. In village, women do not have any opportunities to learn because women are not allowed to work outside their homes (Agreed by all)",
NRM_MOB,NRM_MOB_C,E_M_E.20,PK2E_M,Women cannot enter the market place.,
NRM_MOB,NRM_MOB_N,E_F_E.38,BD3E_F,"Such as, for studying, for medical fees, for Eid shopping, they are sometimes allowed to go to the market, but obviously, never alone. Neither at night, nor during the day, is a girl allowed to go to market alone. If she goes out with her husband, then it is not a problem. If her husband cannot, then only her father-in-law, can take her. Other than that, she is not allowed even with any neighbor, or male cousin etc",
NRM_MOB,NRM_MOB_N,E_F_E.38,IN9E_F,Some parents allow their girls to go while some dont,
NRM_MOB,NRM_MOB_N,E_F_E.38,NP2E_F,"yes, young unmarried girls can walk alone to the local market but difficult for married young women",
NRM_MOB,NRM_MOB_N,E_F_E.38,PK2E_F,R.6: will be more safe if other person accompany her,
NRM_MOB,NRM_MOB_N,E_F_E.39,BD3E_F,"before marriage, after school, a girl may visit the cosmetics store with her friend,",
