country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_EQ,NRM_EQ_YS,A girl should have the same rights after marriage ,,quote,E.31,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,They will discuss and decide,,quote,E.32,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DIV,NRM_DIV_C,[male spouse] will go to sell,,quote,E.33,,replaced David with [male spouse],ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DIV,NRM_DIV_C,Why should a woman go if her husband is there at home?,Why should a woman go,quote,E.33,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DIV,NRM_DIV_N,[female spouse] will go only if [male spouse] cannot go for some reason,only if [male spouse] cannot go for some reason,quote,E.33,,replaced Diana with [female spouse] and David with [male spouse],ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_INF,NRM_INF_O,"Yes, [male spouse] will also be excited about the idea since it has the potential to increase their production",,quote,E.34,,replaced Diana with [female spouse] and David with [male spouse],ENU_2,
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,it will be difficult for [female spouse] to go ahead and purchase the plot of land in the absence of [male spouse]]'s  support,,transcriber's summary,E.35,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Her rights change once she is married,,quote,E.36,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,now she has to take her husband’s permission before she can take any decision,,quote,E.36,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,She will have to consult her husband,,quote,E.36,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,it will be easy for [male spouse] to go ahead and purchase the plot of land in the absence of [female spouse]]'s  support,,transcriber's summary,E.37,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,he can use it anyway he likes,,quote,E.37,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM,NRM_MOB_O,"Yes, she can walk alone comfortably to the market",,quote,E.38,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM,NRM_MOB_O,She can go there to buy something if she wants,,quote,E.38,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM,NRM_MOB_O,There are no security concerns and she can go,,quote,E.39,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM,NRM_MOB_O,Even a married woman can walk comfortably to the market,,quote,E.39,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_AST,NRM_AST_O,She can go sell at the crossroads,,quote,E.40,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM,NRM_MOB_O,Practically all women move freely on their own in the village  ,,transcriber's summary,E.41,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Girls will not be allowed to go anywhere away whatever may be the opportunity,Girls will not be allowed to go anywhere away,quote,E.42,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Parents will never agree to let their daughters go,Parents will never agree to let their daughters go,quote,E.42,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,It will be so difficult for her to live in a strange new place,,quote,E.42,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_N,Some parents may check out everything at this new place and ensure it is totally safe and they may let her go,ensure it is totally safe and they may let her go,quote,E.42,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Parents take marriage decisions for their children,,quote,E.45,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Elder brothers also decide,,quote,E.45,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_C,Sometimes elder sisters also decide,,quote,E.45,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_N,If people want to marry a second time then they decide themselves,want to marry a second time then they decide themselves,quote,E.45,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,If a woman is not happy with her husband then she can divorce him and remarry, she can divorce him and remarry,quote,E.45,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,Parents will take right decision for us,Parents will take right decision for us,quote,E.46,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,We will agree to their decision,we will agree ,quote,E.46,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,"Yes, women do take such decisions","Yes, women do take such decisions",quote,E.50,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,NRM_DEC,NRM_DEC_O,Women can decide when to have a child and how many to have,Women can decide ,quote,E.50,,,ENU_2,0.95
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,ASP,ASP_BUSS,Women should be given opportunity to run a business from home, run a business,quote,E.51,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,ASP,ASP_UNSP,They should be given good job opportunities,good job,quote,E.51,,,ENU_2,0.9
IN,IN3,GENNOVATE_IN3.xlsx,FG_E_Aspirations of Youth,IN3_F,female,ASP,ASP_COL,There should be a college here to pursue a medicine and engineering degree,medicine and engineering,quote,E.51,,,ENU_2,0.9
