country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,ASP,ASP_UNSP,One should do something different than the traditional work,different than the traditional work,quote,E.12.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,ASP,ASP_UNSP,It is important to get a good job,good job,quote,E.12.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,ASP,ASP_UNSP,My parents are not very educated and so I want that I should be allowed to study well and do something good with my life,do something good with my life,quote,E.51.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,ASP,ASP_UNSP,Both boys and girls should be allowed to work,allowed to work,quote,E.51.,,,
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_NON,Educated girls do jobs,Educated girls do jobs,quote,E.11.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,I was also asked to drop out; I rarely go out of my house and that too only to get vegetables from my field,rarely go out of my house,quote,E.9.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,It has been three years since I left studies; my parents made me discontinue because we did not have the money and also because they thought it was unsafe for me to go out alone to school,left studies,quote,E.9.,,assumed they studied in aspiration of a job,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,Girls don’t work outside,Girls don’t work outside,quote,E.11.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,Girls help out their parents on their plot,Girls help out their parents on their plot,quote,E.11.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,Boys work in the agricultural fields,Boys work in the agricultural fields,quote,E.11.,,"although no aspirations for boys were specified by female respondents, we assumed their aspirations are for paid jobs",ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,Some boys don’t do anything; they just sit at the crossroads and eve tease,boys don’t do anything,quote,E.11.,,"although no aspirations for boys were specified by female respondents, we assumed their aspirations are for paid jobs",ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,There is no work for women here,no work for women,quote,E.43.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_WID,Men do farming but what can women do?,what can women do?,quote,E.43.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_SML,Lot of girls stitch clothes and do some handicrafts,stitch clothes,quote,E.11.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_SML,Some girls also work as farm labor to eke out a living,farm labor,quote,E.11.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_SML,Boys also work as drivers ,Boys also work as drivers ,quote,E.11.,,"although no aspirations for boys were specified by female respondents, we assumed their aspirations are for paid jobs",ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,GAP,GAP_SML,Boys do all kinds of labor work,Boys do all kinds of labor work,quote,E.11.,,"although no aspirations for boys were specified by female respondents, we assumed their aspirations are for paid jobs",ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_C,Men know more about agriculture than women,Men know more about agriculture,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_C,Girls know nothing about selling in the market,Girls know nothing about selling in the market,quote,E.20.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_C,Girls will have to learn to drive the tractor; girls here don’t know biking then how can they drive a tractor,how can they [girls] drive a tractor,quote,E.20.,,uncertain which indicator this speaks to,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_C,People think women know nothing about market practices and will get cheated,women know nothing about market practices,quote,E.33.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_N,,,,,,,
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MEN,NRM_MEN_O,,,,,,,
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,The society rules don’t allow women to go to the market,don’t allow women to go to the market,quote,E.33.,,assuming this is due to mobility constraints,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,No women cannot go out alone,No women cannot go out alone,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,There are too many bad elements out there who can misbehave with them (3 respondents echoed this sentiment),misbehave with them,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,Some boys have no work but to pass lewd comments and ogle at girls and parents therefore naturally fear for the safety of their daughters,fear for the safety of their daughters,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,Some girls are also scared to go outside,scared to go outside,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,Their “izzat” (reputation) is at stake; girls themselves don’t feel confident about going out alone,(reputation) is at stake,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,“ek ke saath ek free mil jati hai” i.e. boys think that they can feast their eyes on so many girls at the marketplace,boys think that they can feast their eyes,quote,E.38.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,"It is very hard for a woman to sell in the market; It is difficult to even think about it
	She cannot go to the market but she can sell at individual homes and shops", cannot go to the market,quote,E.40.,,assuming this is due to mobility constraints,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,You will seldom find young single women roaming around freely in the market,seldom find,quote,E.41.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,They cannot for fear of miscreants,for fear,quote,E.41.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,The outside world is so bad primarily because of the bad boys who don’t spare the girls,bad boys who don’t spare the girls,quote,E.42.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,This is an absurd question because if parents don’t let their daughters go alone to the marketplace then how can they let them migrate?,how can they let them migrate?,quote,E.41.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_C,Women don’t migrate,Women don’t migrate,quote,E.43.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_N,Parents start thinking differently once they marry their daughters; they think their girls are now the responsibility of their husbands,differently once they marry their daughters,quote,E.39.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_N,"No, I think they are not really right; married women can go out but only with their husbands",women can go out but only with their husbands,quote,E.39.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_N,"Yes, they [married women] have slightly more freedom but they can go out only with their husbands",go out only with their husbands,quote,E.39.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_N,Parents who think well let their girls go out alone but they are few and far between,Parents who think well let their girls go out alone ,quote,E.41.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_O,People don’t say anything to married women,People don’t say anything to married women,quote,E.39.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_MOB,NRM_MOB_O,Married women can roam around,Married women can roam around,quote,E.39.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"Boys work on farms but not girls
Boys mostly learn all farm activities and are able to do everything
Boys can do all agricultural activities from ploughing to harvesting
Boys even work with machine",Boys work on farms but not girls,quote,E.7.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,Women do not use machines,Women do not use machines,quote,E.14.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,it is rare for women to be seen working in the fields here; only poor women do out of compulsion but it is all manual work,rare for women to be seen working in the fields,quote,E.14.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,Women don’t work much in the fields; even the young girls mostly do not go to work,Women don’t work much in the fields,quote,E.18.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,Young men do all the work their fathers do; they know all the agricultural activities including the machine,Young men do all the work,quote,E.18.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"There are some important facts we must keep in mind when we talk of what work men and women can do; for example women cannot drive a tractor, only men can",only men can,quote,E.18.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,Women usually are involved in manual harvesting,Women usually are involved in manual harvesting,quote,E.21.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,At my place farm work is distributed amongst my father and brothers,farm work is distributed amongst my father and brothers,quote,E.21.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"Men go daily 2-3 times to their fields
	Once they will go to open the tap to water their fields and then an hour or so later to turn it off; so there is continuous work; men even go after dark",Men go daily 2-3 times to their fields,quote,E.22.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"My father goes to our plot daily 2-3 times and then also goes to work
	My uncles also go for field preparation
	My uncles go during field preparation and also harvesting",father goes to our plot daily 2-3 times,quote,E.23.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"[He will not allow her to join]
	[Most probably he will not let her join]
	If she goes to work then who will do the household work",household work,quote,E.25.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,Her husband will think that women should best stay at home,women should best stay at home,quote,E.25.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"[He will not let her go]
	[Instead he will go himself]
	Women/wives don’t sell vegetables",Women/wives don’t sell vegetables,quote,E.26.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"[He will not let her go]
	[Instead he will go himself]
	Women don’t go to the market",Women don’t go to the market,quote,E.26.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"[He will not let her go]
	[Instead he will go himself]
	What is the need for her to go when her husband is around to take care of it?",husband to take care of it,quote,E.26.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,"No, he will ask for her help 
	And she will work on his plot too
	She cannot disobey her husband",cannot disobey her husband,quote,E.27.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,He will tell her to sit at home and he will go himself,tell her to sit at home,quote,E.33.,,this is about woman going to the market to sell vegetables: not clear what the respondents see as the main reason for the woman to have to stay at home,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,No women cannot say such decisions on their own,cannot say such decisions,quote,E.42.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_C,She can never go anywhere without asking her parents,never go anywhere without asking her parents,quote,E.42.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_N,"Work is distributed in joint families
	Someone is responsible for buying the seeds; some for field preparation etc",work is distributed,quote,E.21.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_N,During the wheat season women go only once to the field but they go as much as four times during the paddy season,women go to the field,quote,E.22.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_N,"No, he will not ask for her help since she is already busy with her own work",her own work,quote,E.27.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_N,"Mark will be very happy for his wife
	She is his wife and so he will naturally be happy with her progress
	He will be glad that he had made the right decision in allowing her to work",right decision in allowing her to work,quote,E.30.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DIV,NRM_DIV_O,,,,,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,"Her parents will scold her bad
	Without her parents’ support she will not be able to do anything",she will not be able to do anything,quote,E.20.,,"as this is about selling and earning money, I decided to put it here (access to (financial) assets)",ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,Women do not have separate plots,Women do not have separate plots,quote,E.23.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,She will fear that her husband will fight with her and make her life miserable,fear that her husband will fight with her,quote,E.36.,,E.35.: respondents answered it will be (very) difficult for wife to purchase land with inherited money without husband's support,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,It is not easy for a wife to do anything without asking her husband and she most certainly cannot go against him,cannot go against him,quote,E.36.,,E.35.: respondents answered it will be (very) difficult for wife to purchase land with inherited money without husband's support,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,Wives don’t have the right to make any investment,Wives don’t have the right to make any investment,quote,E.36.,,E.35.: respondents answered it will be (very) difficult for wife to purchase land with inherited money without husband's support,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_C,She cannot think of superseding him; her life will become a living hell,She cannot think of superseding him,quote,E.36.,,E.35.: respondents answered it will be (very) difficult for wife to purchase land with inherited money without husband's support,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_N,There is always a joint plot not of men or women,joint plot,quote,E.22.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_N,He will definitely consult his wife (6 respondents concurred),consult his wife,transcriber's summary,E.37.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_N,He will also not like to do something his wife doesn’t agree to,not like to do something his wife doesn’t agree to,quote,E.37.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_N,It will be a difficult decision for him; she is his wife and takes care of him and his family,difficult decision for him,quote,E.37.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_N,He will not want to make her unhappy,not want to make her unhappy,quote,E.37.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_AST,NRM_AST_O,,,,,,,
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,No they don’t get the same opportunities; society is partial towards men,don’t get the same opportunities,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,Problem is with women; don’t blame the society; women simply don’t want to learn; they want the money without doing any work,women simply don’t want to learn,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,Women’s lack the desire to learn and working ,Women’s lack the desire to learn,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,"If people come from outside to spread awareness regarding different things, women avoid going since they think these people are bad and will teach useless stuff",women avoid going,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,Therefore now no one calls them; men go to such meetings and events,no one calls them,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_C,Machines are almost always used by the men since women don’t want to learn and men don’t want them to either,women don’t want to learn,quote,E.17.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_N,Now there is a perceptible change; some women are keen to learn and are becoming broad minded,some women are keen to learn,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_INF,NRM_INF_O,Men and women have the same opportunities,same opportunities,quote,E.15.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,No one will speak well of her because she has defied the cultural norms of the society,No one will speak well of her ,quote,E.28.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,People may think that there are marital problems between the two of them and that she has kind of left her husband,think there are marital problems,quote,E.28.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,Her friends will ridicule her,ridicule her,quote,E.28.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,His friends will instigate him to stop his wife from going out to work,His friends will instigate him to stop his wife ,quote,E.29.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,People will bitch about her if she goes to the market,bitch about her,quote,E.40.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,People in our community still think women should stay under veils,women should stay under veils,quote,E.40.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_C,Parents impose restrictions because “unki much neechi nahi honi chahiye” i.e. their reputation/prestige should not be hurt,reputation/prestige not be hurt,quote,E.51.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_N,Educated people may be more accepting,more accepting,quote,E.29.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_N,People with rotten minds will think bad; there is nothing we can do about such people,People with rotten minds will think bad,quote,E.29.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_STIG,NRM_STIG_O,,,,,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_C,Usually the household head decides who will do what,household head decides,quote,E.21.,,decisions about who farms which plot; assuming commonly the household head is male,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_C,"She will first and foremost ask her husband
	Men enquire at the Kissan(farmers) call centre
	Men ask the shopkeepers, their friends and neighbors",ask her husband,quote,E.24.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_N,Both of them will take joint decision,joint decision,quote,E.32.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_N,Women know better about the food needs of their family and David will let her decide,David will let her decide,quote,E.32.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_O,"Yes, she will definitely try to make these changes (5 respondents said this)",make these changes,transcriber's summary,E.34.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_DEC,NRM_DEC_O,Since it will benefit them and their family so she will definitely try to make these changes,make these changes,quote,E.34.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_EQ,NRM_EQ_NO,,,,,,,
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_EQ,NRM_EQ_YS,Boys and girls should be treated equally,treated equally,quote,E.31.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_EQ,NRM_EQ_YS,They are being treated equally which is a very good thing,treated equally,quote,E.31.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_EQ,NRM_EQ_YS,If both study well then both will grow and the nation will grow along with them,both will grow and the nation will grow,quote,E.31.,,,ENU_1
IN,IN1,GENNOVATE_IN1.xlsx ,FG_E_Aspirations of Youth,IN1E_F,female,NRM_EQ,NRM_EQ_YS,If boys and girls are treated at par then they will both think alike which will be for the larger good of the society,think alike; for the larger good of the society,quote,E.31.,,,ENU_1
