country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_C,We know mostly everything about agriculture and we will not face any difficulty,know mostly everything about agriculture,quote,E.20.,,this is about growing and selling on their own (assumingly in the market),ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_C,We will be able to grow a good crop; we can drive the machine and do everything ourselves,able to grow a good crop,quote,E.20.,,this is about growing and selling on their own (assumingly in the market),ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_C,Wives will in all likelihood not know much,not know much,quote,E.24.,,this about a woman planting a new crop,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_N,We can grow our own crop but will need the help [of] our parents in selling ate the marketplace,help [of] our parents in selling ate the marketplace,,E.20.,,this is about growing and selling on their own (assumingly in the market),ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_N,We will need some guidance from our parents regarding seeds to use,guidance from our parents regarding seeds to use,,E.20.,,this is about growing and selling on their own (assumingly in the market),ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MEN,NRM_MEN_O,,,,,,,
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,Parents will forbid her from doing so,forbid,quote,E.19.,,this is about growing and selling on their own (assumingly in the market),ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,There are some things which are social taboos for women such as selling at the marketplace,taboos,quote,E.19.,,assuming they refer to a mobility constraint,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,How can he allow her to sell; she will be the only woman in a place full of men and everyone will make fun of her,only woman in a place full of men ,quote,E.26.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,Young married women go to the market only with their husbands,only with their husbands,quote,E.39.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,Their in laws and husbands will not let them go alone,will not let them go alone,quote,E.39.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,That is a long practiced culture in our village which keeps newly married women under veils,keeps newly married women under veils,quote,E.39.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,No woman sells in the market; only men trade in the market; if a woman went to the marketplace then everyone would just stop to stare at her making her feel very uncomfortable and she would have to return home; so there is no point in a woman trying to sell at the marketplace,No woman sells in the market,quote,E.40.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,There is a lot of rowdiness and abusive language used at the marketplace and women will themselves feel out of place in such an environment,women will themselves feel out of place,quote,E.40.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,Her family will never allow her to do any such thing,never allow,quote,E.40.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,Women don’t sell at the local market,Women don’t sell at the local market,quote,E.40.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_C,The only long followed practiced handed down by generations is to keep newly married women under veils and indoors,keep newly married women under veils and indoors,quote,E.41.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,"He may allow her to join such a group
	There is no harm in working in a group; he may not have allowed her if she had wanted to do it alone",no harm in working in a group,quote,E.25.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,She can go alone if her intention is right,go alone if her intention is right,quote,E.38.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,There is no problem in going during the daytime; she may not be allowed outside alone after dark,no problem in going during the daytime,quote,E.38.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,Girls always go out in groups,go out in groups,quote,E.41.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,There are many older people at such public places and in case something untoward happens then they will protect these girls/women,will protect these girls/women,quote,E.41.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,The village is safe; but in recent times parents have become slightly hesitant about sending their girls alone since an increasing number of boys are taking to drugs,hesitant about sending their girls alone,quote,E.41.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_N,Older women are free to go wherever they want and whenever; they have been in the village long and know everybody,Older women are free to go wherever they want,quote,E.41.,,assuming this speaks to a mobility constraint allowing women to sell produce jointly but not alone,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_O,The local market is within the village and young women can easily walk to the market,young women can easily walk to the market,quote,E.38.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_MOB,NRM_MOB_O,Young girls also move around freely,move around freely,quote,E.41.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Boys mostly do all agricultural activities,Boys mostly do all agricultural activities,quote,E.7.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Actually in the peak farming seasons such as paddy and wheat sowing and then harvesting there is a lot of work and we always help out our parents and others too,paddy and wheat sowing and then harvesting,quote,E.7.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,We can also drive tractor and other machines,drive tractors and other machines,quote,E.7.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Girls don’t do any agricultural activity,Girls don’t do any agricultural activity,quote,E.7.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,"Since the advent of both these machines women don’t have to do any agricultural work
Women in our village don’t want to work in the fields and now they are happy",women don’t have to do any agricultural work,quote,E.14.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Even parents don’t want their girls to work in the fields,don’t want their girls to work in the fields,quote,E.15.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Young women don’t do any agricultural work while most young men can do all farm activities including driving the tractor,Young women don’t do any agricultural work,quote,E.18.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Our culture doesn’t allow women to work in open fields,doesn’t allow women to work in open fields,quote,E.19.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,There is a joint plot and mostly men do all the work,men do all the work,quote,E.22.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Women only go to the plot to deliver their husbands’ lunch,deliver their husbands' lunch,quote,E.22.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,"All family members help out on the plot on need basis
	But generally women don’t",generally women don’t,quote,E.23.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Women usually don’t do any farm work,don’t do any farm work,quote,E.24.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,He will not let her join as then her work at home will suffer and she may not cook good food or take proper care of her family,work at home,quote,E.25.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,"Yes, her work at home may suffer if she joins such a group and so Adam will not let her join",work at home,quote,E.25.,Adam=male spouse; Ana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,Women don’t go to sell in our village; they hardly do any agricultural activity especially now when machines have become so common,Women don’t go to sell,quote,E.26.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,If they are a rich couple then Ana will w=simply ant to stay at home and enjoy; she will not want t do any work,she will not want t do any work,quote,E.26.,Adam=male spouse; Ana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,"No, Ana will have to do all the work she is supposed to; she cannot miss any of those including having to help her husband if he so wants",do all the work she is supposed to,quote,E.27.,Adam=male spouse; Ana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_C,"David will sell
Diana will not even volunteer to sell since she knows the response",Diana will not even volunteer to sell,quote,E.33.,David=male spouse; Diana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_N,Girls from poor families are involved in sowing and harvesting; but now machines also do a lot of human work,Girls from poor families are involved in sowing and harvesting,quote,E.7.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_N,"No, young women don’t do much agricultural work except those from very poor families",except those from very poor families,quote,E.15.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_N,Sometimes women help when there is lot of work,help when there is lot of work,quote,E.22.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_N,If they share a good understanding then they will help each other,help each other,quote,E.27.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DIV,NRM_DIV_O,,,,,,,
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,Women do not have separate plots,Women do not have separate plots,quote,E.23.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,But man is the head and so in that capacity he should be able to purchase a bike and his wife should not make an issue of it,he should be able to purchase a bike,quote,E.36.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,At the end of the day it is a male dominated society and husband will have the final word,husband will have the final word,quote,E.36.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,It is his father’s money to be used as he wants,to be used as he wants,quote,E.37.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,He may or may not ask his wife; he has no obligation to ask his wife,he has no obligation to ask his wife,quote,E.37.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,"Even if he asks his wife, the final decision will be his and he will buy the bike",final decision will be his,quote,E.37.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_C,His wife will not fight because she may not want to upset him and disturb the family peace,His wife will not fight,quote,E.37.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_N,Generally there is a joint plot,joint plot,quote,E.21.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_N,Mark will be very happy and glad that he allowed her to work,glad that he allowed her to work,quote,E.30.,Mark=male spouse; Mary=female spouse,"as this is about a woman earning an income with small enterprise, I decided to include here as relating to norms wrt women's access to (financial) assets",ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_N,He will even boast to all his detractors how sound his decision to let his wife work was,how sound his decision to let his wife work was,quote,E.30.,,"as this is about a woman earning an income with small enterprise, I decided to include here as relating to norms wrt women's access to (financial) assets",ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_O,It is her inheritance and she can do whatever she wants with it,she can do whatever she wants,quote,E.36.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_AST,NRM_AST_O,A man has his pride. Why will he take his wife’s money? She can use it anyway she likes,She can use it anyway she likes,quote,E.36.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_INF,NRM_INF_C,Young women are not interested in learning anything about agriculture,not interested in learning,quote,E.15.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_INF,NRM_INF_N,,,,,,,
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_INF,NRM_INF_O,"Yes, women do have the same opportunities as the men to learn and grow", same opportunities as the men to learn and grow,quote,E.15.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,Her reputation will definitely take a hit since she will be the odd one out amongst the women in the village,reputation will definitely take a hit,quote,E.28.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,People will make fun of the whole family,make fun,quote,E.28.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,Even women will laugh at her,laugh at her,quote,E.28.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,The elders in her family will encourage her to reason with her husband since such a situation is not good for the family,situation is not good for the family,quote,E.28.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,How can he allow her to sell; she will be the only woman in a place full of men and everyone will make fun of her,make fun of her,quote,E.26.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_C,People may say he is lying doped at home all day long while his wife struggles to keep the cooking fire burning,he is lying doped at home,quote,E.29.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_N,Some women may understand her situation and will sympathize with her,sympathize,quote,E.28.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_N,People may not bother with him; they will scoff at him and then leave him alone,scoff at him,quote,E.29.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_O,His friends will just leave him alone,leave him alone,quote,E.29.,,assuming they mean his friends will not bother him about it,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_STIG,NRM_STIG_O,Many people may then appreciate her,appreciate,quote,E.30.,,it seems appreciation of a woman working is dependant on being successful inher enterprise,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_C,"But assuming she did want to grow her own crop she will definitely need to ask her husband and in laws
	She will also need to ask her son if he is grown up",ask her husband and in laws,quote,E.24.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_C,Men will not consult their wives,Men will not consult their wives,quote,E.24.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_C,She will definitely be asked to rein in her thoughts and banish all such ideas from her head,banish all such ideas,quote,E.26.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_N,They will decide together; they have grown their crop together and therefore they will decide together,decide together,quote,E.32.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_N,David will accept and implement her idea if it is good or rather if he is convinced it is good,David will accept and implement her idea,quote,E.34.,David=male spouse; Diana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_N,If she has been involved in agricultural activities then it is fair to assume she has a good idea and hence David will not mind implementing her idea,David will not mind implementing her idea,quote,E.34.,David=male spouse; Diana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_DEC,NRM_DEC_O,David will ask her how she needs for household consumption and he will let her keep that much and a little more and then sell the remaining,let her keep,quote,E.32.,David=male spouse; Diana=female spouse,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_NO,,,,,,,
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,It implies equal treatment of boys and girls,equal treatment,quote,E.31.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,There should be equality in education,equality in education,quote,E.31.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,Both should be given the same freedom in every sphere of life,same freedom,quote,E.31.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,There should be more work opportunities for women,more work opportunities for women,quote,E.31.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,Girls should get a share in their fathers’ property; they are legally entitled to but in practice ether don’t get it,share in their fathers’ property,quote,E.31.,,,ENU_1
IN,IN9,GENNOVATE_IN9.xlsx ,FG_E_Aspirations of Youth,IN9E_M,male,NRM_EQ,NRM_EQ_YS,Now times are changing and parents are trying to treat their boys and girls at par,treat their boys and girls at par,quote,E.31.,,,ENU_1
,,,,,,,,,,,,,,
