indicator_id,classification_id,context_id,provenance,text_fragment,classification_id_rev
ASP,ASP_COL,E_F_E.51,IN4E_F,We want good transport facilities and better infrastructure; we want a college and some training centers here,ASP_UNSP
ASP,ASP_COL,E_F_E.51,IN7E_F,We should have enabling education infrastructure,ASP_UNSP
ASP,ASP_COL,E_F_E.51,NP1E_F,do higher education and get jobs,ASP_UNSP
ASP,ASP_COL,E_F_E.51,NP1E_F,get skilled trainings like tailoring and beauty parlor,
ASP,ASP_COL,E_F_E.51,NP1E_F,boys should study higher like girls,ASP_UNSP
ASP,ASP_COL,E_M_E.2,ET2E_M,join college if resources,ASP_UNSP
ASP,ASP_COL,E_M_E.3,ET2E_M,school is a good thing,ASP_UNSP
ASP,ASP_COL,E_M_E.3,ET2E_M,education gives knowledge,ASP_UNSP
ASP,ASP_COL,E_M_E.3,ET2E_M,educated man gets what he wants,ASP_UNSP
ASP,ASP_COL,E_M_E.3,ET2E_M,give children education,ASP_UNSP
ASP,ASP_COL,E_M_E.3,IN4E_M,It will help us get a good government job,
ASP,ASP_COL,E_M_E.3,IN4E_M,"Education will make us doctors, engineers and police officers",
ASP,ASP_COL,E_M_E.3,IN4E_M,If we are well educated then we will get job opportunities in big cities too,ASP_UNSP
ASP,ASP_COL,E_M_E.3,IN7E_M,Only education can help us get the coveted government jobs,
ASP,ASP_COL,E_M_E.3,IN7E_M,Technical education is also very important since most jobs are done on computer today,
ASP,ASP_COL,E_M_E.3,UZ3E_M,To be able to get a good employment one should be educated and smart,ASP_UNSP
ASP,ASP_COL,E_M_E.5,ET2E_M,better to reach college and university,ASP_UNSP
ASP,ASP_COL,E_M_E.5,ET2E_M,education gives good job,ASP_UNSP
ASP,ASP_COL,E_M_E.5,IN1E_M,Today technical knowledge is important to secure a job in industry,
ASP,ASP_COL,E_M_E.5,IN3E_M,It is easier to get a government/private job if we have a technical degree,
ASP,ASP_COL,E_M_E.5,IN4E_M,Both boys and girls must be allowed to complete their bachelors plus B.Ed (Bachelors in education) and must also be provided training in computers,ASP_UNSP
ASP,ASP_COL,E_M_E.5,IN4E_M,B.Ed will help us become teachers,
ASP,ASP_COL,E_M_E.5,IN4E_M,We need to be graduates to get a government/private job,
ASP,ASP_COL,E_M_E.5,IN7E_M,Both boys and girls should complete their graduation,
ASP,ASP_COL,E_M_E.5,IN7E_M,also some technical education,ASP_UNSP
ASP,ASP_COL,E_M_E.5,IN7E_M,We need some Industrial Training Institutes (ITIs) here,ASP_UNSP
ASP,ASP_COL,E_M_E.5,IN7E_M,ITI training helps get good jobs easily,ASP_UNSP
ASP,ASP_COL,E_M_E.5,IN7E_M,If we are educated and know computers then we can get a good private job,
ASP,ASP_COL,E_M_E.5,UZ3E_M,Everybody wants to graduate from the University,ASP_UNSP
ASP,ASP_COL,E_M_E.5,UZ3E_M,We hope we will enroll at the University,ASP_UNSP
ASP,ASP_COL,E_M_E.11,ET2E_M,want factory and construction jobs,
ASP,ASP_COL,E_M_E.11,ET2E_M,parents value government job highly,
ASP,ASP_COL,E_M_E.11,ET2E_M,father wanted education then government job,
ASP,ASP_COL,E_M_E.11,ET2E_M,"clerk, secretary or AEA",
ASP,ASP_COL,E_M_E.11,IN7E_M,Few have been lucky to get a government job,
ASP,ASP_COL,E_M_E.11,NP2E_M,join the British or Indian army,
ASP,ASP_COL,E_M_E.11,NP2E_M,be a conductor in the bus,
ASP,ASP_COL,E_M_E.11,UZ3E_M,They can work at the store,
ASP,ASP_COL,E_M_E.11,UZ3E_M,computer club,
ASP,ASP_COL,E_M_E.11,UZ3E_M,or photographic studio,
ASP,ASP_COL,E_M_E.11.a,ET4E_M,P8: Most of them want to get driving license and to be a driver.,
ASP,ASP_COL,E_M_E.11.a,ET4E_M,P2: others want to get organized and to open wood and metal work shops,
ASP,ASP_COL,E_M_E.6,IN3E_M,Boys should get some degree from Industrial Training Institute while girls should do a course in computers,
ASP,ASP_COL,E_F_E.2,IN4E_F,Since we go to school we have some exposure; we know that we can also become teachers if we want,
ASP,ASP_COL,E_F_E.2,IN9E_F,XX could become an astronaut due to her determination; we can at least dream about it,
ASP,ASP_COL,E_F_E.46,IN7E_F,I want a man with a government job,
ASP,ASP_COL,E_M_E.14,IN9E_M,They would much rather work at a salon or in the factory than in agriculture,
ASP,ASP_COL,E_F_E.11,NP1E_F,do skilled trainings like tailoring and beauty parlor,
ASP,ASP_COL,E_F_E.11,UZ3E_F,some girls are working in private bakery,
ASP,ASP_COL,E_F_E.15,NP1E_F,girls do further education,ASP_UNSP
ASP,ASP_COL,E_F_E.42,PK7E_F,I will go to the nearby village to train women how to do rally work,
ASP,ASP_COL,E_F_E.14,UZ3E_F,The most important for boys is development of markets and appearance of new modern tractors and combines,
ASP,ASP_UNSP,E_F_E.12,BD3E_F,In my opinion a girl should be well educated and be able to look after herself. She should be independent and literate and be able to do works. She should do jobs and earn money,
ASP,ASP_UNSP,E_F_E.12,BD3E_F,In my opinion no matter upto whatever class a girl studies she should do work and stand on her own feet,
ASP,ASP_UNSP,E_F_E.12,BD6E_F,"We think after the completion of education of any girl, they should get in a job to become financially independent. Then they should marry.",
ASP,ASP_UNSP,E_F_E.12,ET4E_F,It is better for both to find job in other area or volunteered at any organization or NGOs to improve their skill and work experience after they finished education rather than to return back to their families.,
ASP,ASP_UNSP,E_F_E.12,IN1E_F,Both boys and girls should get a good job once they complete their education,
ASP,ASP_UNSP,E_F_E.12,IN1E_F,One should do something different than the traditional work,
ASP,ASP_UNSP,E_F_E.12,IN1E_F,It is important to get a good job,
ASP,ASP_UNSP,E_F_E.12,IN3E_F,We should get a job,
ASP,ASP_UNSP,E_F_E.12,IN4E_F,We should have patience and look for a job,
ASP,ASP_UNSP,E_F_E.12,IN4E_F,We should watch television and learn,
ASP,ASP_UNSP,E_F_E.12,IN4E_F,We should not sit idle,
ASP,ASP_UNSP,E_F_E.12,IN9E_F,Both young men and women should get opportunity to work in government job,
ASP,ASP_UNSP,E_F_E.12,IN9E_F,The better the job greater will be our chance to lead a good life,
ASP,ASP_UNSP,E_F_E.12,NP2E_F,do job,
ASP,ASP_UNSP,E_F_E.12,PK2E_F,R.2: Start a job and work for development and prosperity,
ASP,ASP_UNSP,E_F_E.12,PK2E_F,R.5: Join job and improve their own overall position as well as of the village.,
ASP,ASP_UNSP,E_F_E.12,PK2E_F,R.3: Through getting education our life style will improve,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,We are educating ourselves because we wanted to be respected by surrounded society,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,I am studying because I want to solve problems with my acquired knowledge,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,I am studying because I want to get a decent job after completing my education,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,I am studying because I want to manage my life well with my acquired knowledge and this is my target/goal,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,"Education is also necessary for mixing with other people who are educated or officials. Moreover, my family will be depended on me in the future. So, I want to do something for my family if I have necessary education",
ASP,ASP_UNSP,E_M_E.10,BD3E_M,Dignity and respect come through education. Education makes efficient in communications. Education is needed to become a proper person,
ASP,ASP_UNSP,E_M_E.10,BD3E_M,To get a good job education is very essential demand,
ASP,ASP_UNSP,E_M_E.10,BD6E_M,I want to complete my higher education firs then I want to enter in job market.,
ASP,ASP_UNSP,E_M_E.10,ET2E_M,hated to be farmer,
ASP,ASP_UNSP,E_M_E.10,IN1E_M,We dont mind private jobs either,
ASP,ASP_UNSP,E_M_E.10,IN9E_M,We are still studying but we want good well-paying jobs when we finish our education,
ASP,ASP_UNSP,E_M_E.10,NP1E_M,to have social prestige in society,
ASP,ASP_UNSP,E_M_E.10,NP1E_M,a person who have qualification he never become hunger,
ASP,ASP_UNSP,E_M_E.10,NP2E_M,get good job and earn money,
ASP,ASP_UNSP,E_M_E.10,PK2E_M,R3. My goals is get some technical skills along with education.,
ASP,ASP_UNSP,E_M_E.12,BD3E_M,I think men should start an income earning job/activities when they stopped their schooling,
ASP,ASP_UNSP,E_M_E.12,BD3E_M,Someone have higher education s/he should try to engage a professional job,
ASP,ASP_UNSP,E_M_E.12,BD3E_M,"I think after stopping studying someone must enter any sort of work. It could be farming, mechanic, driving, whatever it is. He should have skills for specific goal",
ASP,ASP_UNSP,E_M_E.12,BD6E_M,I think young men should start an income earning job/activities,
ASP,ASP_UNSP,E_M_E.12,BD6E_M,I think educated men should do job or until get they should look for a good job.,
ASP,ASP_UNSP,E_M_E.12,BD6E_M,It is good get technical trainings. It is not possible for all to get better job,
ASP,ASP_UNSP,E_M_E.12,BD6E_M,"after stopping studying someone must enter any sort of work. It could be farming, mechanic, driving, whatever it is.",
ASP,ASP_UNSP,E_M_E.12,ET2E_M,better to go to towns and take whatever work,
ASP,ASP_UNSP,E_M_E.12,ET4E_M,they have to start work based on their field of study,
ASP,ASP_UNSP,E_M_E.12,ET4E_M,I think they can decide what they like to do after graduation,
ASP,ASP_UNSP,E_M_E.12,IN1E_M,We should get a government/private job,
ASP,ASP_UNSP,E_M_E.12,IN9E_M,Both should be allowed to do whatever they want,
ASP,ASP_UNSP,E_M_E.12,PK7E_M,permanent employment,
ASP,ASP_UNSP,E_M_E.12,PK7E_M,they should do labor and hard work,
ASP,ASP_UNSP,E_M_E.12,UZ3E_M,Find employment,
ASP,ASP_UNSP,E_M_E.51,BD3E_M,I want to see our village with all youths obtained higher education. And also having all sort of resources available here,
ASP,ASP_UNSP,E_M_E.51,BD3E_M,I want see our village is become a child marriage free and all early marriage have stopped in the village.,
ASP,ASP_UNSP,E_M_E.51,BD3E_M,No one should be deprived of education here,
ASP,ASP_UNSP,E_M_E.51,ET1E_M,I want to see better working opportunities for youths created either by the government or non government institution,
ASP,ASP_UNSP,E_M_E.51,ET2E_M,want a youth center,
ASP,ASP_UNSP,E_M_E.51,ET2E_M,need job opportunities,
ASP,ASP_UNSP,E_M_E.51,ET4E_M,more job opportunity,
ASP,ASP_UNSP,E_M_E.51,IN4E_M,We want better employment opportunities in our village,
ASP,ASP_UNSP,E_M_E.51,IN4E_M,We want our village to be a neat and clean place to live in,
ASP,ASP_UNSP,E_M_E.51,IN7E_M,Youth should be provided training and opportunities to become self sufficient,
ASP,ASP_UNSP,E_M_E.51,IN9E_M,We want to go abroad for work,
ASP,ASP_UNSP,E_M_E.51,NP1E_M,employment opportunity,
ASP,ASP_UNSP,E_M_E.51,PK7E_M,There should be resources for the employment.,
ASP,ASP_UNSP,E_M_E.51,PK7E_M,Local employment opportunities should be created.,
ASP,ASP_UNSP,E_M_E.51,UZ3E_M,"Many good and attractive buildings, schools, nice roads, streets",
ASP,ASP_UNSP,E_M_E.51,UZ3E_M,"More new employment seats, education facilities, sports compounds",
ASP,ASP_UNSP,E_F_E.10,BD6E_F,I had a wish to be financially independent after finishing my education by entering a job,
ASP,ASP_UNSP,E_F_E.10,BD6E_F,I had a wish to get in a good job after completing education,
ASP,ASP_UNSP,E_F_E.10,ET2E_F,language is important to go other areas for work.,
ASP,ASP_UNSP,E_F_E.10,IN4E_F,We think about our future and want to do well and live well,
ASP,ASP_UNSP,E_F_E.10,IN4E_F,But we hope to study well and settle down well,
ASP,ASP_UNSP,E_F_E.10,NP1E_F,do job in any field,
ASP,ASP_UNSP,E_F_E.10,NP2E_F,become independent financially,
ASP,ASP_UNSP,E_F_E.10,PK7E_F,Everyone wants to progress. I also want to progress.,
ASP,ASP_UNSP,E_F_E.3,ET2E_F,I want to help my younger sisters and to get better income.,
ASP,ASP_UNSP,E_F_E.3,ET2E_F,I want my family to live a better life.,
ASP,ASP_UNSP,E_F_E.3,IN4E_F,"Yes, we must study",
ASP,ASP_UNSP,E_F_E.3,IN4E_F,We need to study to be self-reliant,
ASP,ASP_UNSP,E_F_E.3,IN4E_F,If we want to lead better lives then we need to study well,
ASP,ASP_UNSP,E_F_E.3,IN7E_F,Education is the key to a better life,
ASP,ASP_UNSP,E_F_E.3,IN7E_F,We can have a better future if we are educate,
ASP,ASP_UNSP,E_F_E.3,IN9E_F,We can dream of becoming like XX and XX only if we study sincerely,
ASP,ASP_UNSP,E_F_E.3,IN9E_F,Good education will help us get a good job,
ASP,ASP_UNSP,E_F_E.3,IN9E_F,Education ensures a good future for every home,
ASP,ASP_UNSP,E_F_E.3,IN9E_F,Education is the key to good life,
ASP,ASP_UNSP,E_F_E.3,NP1E_F,"Yes, education is important for us",
ASP,ASP_UNSP,E_F_E.3,UZ3E_F,even for small children its a big pride,
ASP,ASP_UNSP,E_F_E.3,UZ3E_F,we need education,
ASP,ASP_UNSP,E_F_E.3,UZ3E_F,"we need to go to school for study, for having many friends",
ASP,ASP_UNSP,E_F_E.42,ET2E_F,there are girls who finished school and go to other places to seek job.,
ASP,ASP_UNSP,E_F_E.42,ET2E_F,some family send the girl child either to work for others or to relatives in the town for education purpose.,
ASP,ASP_UNSP,E_F_E.51,ET2E_F,Having further education in our area; and work opportunity for all.,
ASP,ASP_UNSP,E_F_E.51,ET4E_F,"We see on TV that youths trained and organized by the government and became self employed in other towns. Therefore, we need the same training and support from the government to be self employed",
ASP,ASP_UNSP,E_F_E.51,ET4E_F,"I wish the youth take a lesson from life and continue their education, work hard and change their own life instead of waiting for the government to do that for them",
ASP,ASP_UNSP,E_F_E.51,IN1E_F,My parents are not very educated and so I want that I should be allowed to study well and do something good with my life,
ASP,ASP_UNSP,E_F_E.51,IN1E_F,Both boys and girls should be allowed to work,
ASP,ASP_UNSP,E_F_E.51,IN3E_F,They should be given good job opportunities,
ASP,ASP_UNSP,E_F_E.51,IN4E_F,We want that all of us should study,
ASP,ASP_UNSP,E_F_E.51,IN4E_F,Girls should not lose hope,
ASP,ASP_UNSP,E_F_E.51,IN4E_F,We want jobs here not just for us but for everybody including our parents,
ASP,ASP_UNSP,E_F_E.51,IN7E_F,We should both be allowed to grow like city youth do,
ASP,ASP_UNSP,E_F_E.51,NP1E_F,boys should work in Nepal rather than going abroad for foreign employments,
ASP,ASP_UNSP,E_F_E.51,NP2E_F,girls should study higher and jet job accordingly,
ASP,ASP_UNSP,E_F_E.51,NP2E_F,married young women should also get opportunity to go for study at college and university,
ASP,ASP_UNSP,E_F_E.51,NP2E_F,we should also get opportunity to work in good organizations,
ASP,ASP_UNSP,E_F_E.51,UZ3E_F,"we would like to have changes in the field of utilities service; have always power house, in school, access to potable water, gas for our houses heating",
ASP,ASP_UNSP,E_F_E.51,UZ3E_F,we would like to have new Centers for youth with exceptional abilities,
ASP,ASP_UNSP,E_F_E.51,UZ3E_F,with many modern courses for creative development,
ASP,ASP_UNSP,E_F_E.51,UZ3E_F,To open new factories and create conditions for their development and employment,
ASP,ASP_UNSP,E_M_E.11,ET2E_M,some go to cities for jobs,
ASP,ASP_UNSP,E_M_E.11,ET2E_M,did not want laborer or farmer jobs,
ASP,ASP_UNSP,E_M_E.11,ET2E_M,prefer tea house or video shop work,ASP_COL
ASP,ASP_UNSP,E_M_E.11,IN4E_M,Most are also making bidis like us,
ASP,ASP_UNSP,E_M_E.11,IN4E_M,Some are doing different kinds of labor work,
ASP,ASP_UNSP,E_M_E.11,IN7E_M,Some are working as labor,
ASP,ASP_UNSP,E_M_E.11,NP2E_M,they go for foreign labour,
ASP,ASP_UNSP,E_M_E.11,PK7E_M,"I got education to get a job, to provide my children with higher education",
ASP,ASP_UNSP,E_M_E.42,ET2E_M,can go anywhere to find a job,
ASP,ASP_UNSP,E_M_E.42,PK2E_M,"R1. Mostly young men are in always in search of suitable employment because they want to get rid of farming work as it requires the hard work, keep the farmer engage throughout the year and he get very little time to take rest.",
ASP,ASP_UNSP,E_M_E.3,ET4E_M,"school is good, it is where you get knowledge. The knowledge and the skill you get from school, would help you to strengthen your life and improve your living condition",
ASP,ASP_UNSP,E_M_E.3,IN1E_M,Education is very important for being successful in life,
ASP,ASP_UNSP,E_M_E.3,IN1E_M,We are going to school to learn so that we can get better jobs and earn more money,
ASP,ASP_UNSP,E_M_E.3,IN3E_M,Education makes our problems easier by giving us knowledge and preparing us for a job so that we can earn,
ASP,ASP_UNSP,E_M_E.3,IN4E_M,Education is important to progress in life,
ASP,ASP_UNSP,E_M_E.3,IN4E_M,Education is important to live a good life,
ASP,ASP_UNSP,E_M_E.3,IN4E_M,Education will help us improve the economic condition of our families,
ASP,ASP_UNSP,E_M_E.3,IN4E_M,Education also improves our personality and increases our confidence,
