country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,ASP,ASP_UNSP,"We see on TV that youths trained and organized by the government and became self employed in other towns. Therefore, we need the same training and support from the government to be self employed",self employed,quote,E.51.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,ASP,ASP_UNSP,"I wish the youth take a lesson from life and continue their education, work hard and change their own life instead of waiting for the government to do that for them",change their own life,quote,E.51.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_NON,it is not difficult for me because my job is to convince my parents that it would be better for me to get a job rather to seat and wait for them to do something for me,not difficult,quote,E.42.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_NON,"many girls go to other town like XX, XX, XX and XX looking for better opportunities similarly our parents are aware , attend meetings and know the opportunity for youths in our kebele is limited as result they allow us to go and search for better life",many girls go to other town,quote,E.42.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_NON,"it will be easy as she knows her future plan and know the place to convince her parents because our parents want better life for their children. Similarly, we can take the cases of other youths as model who went to other town and working to convince our parents",easy,quote,E.42.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_WID,many young boys return to their families and engaged in farm tasks and a few go to the town to get hired as guard and return back to their family on school time,farm tasks,quote,E.11.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_WID,"[How about community members or families want youths to do if they are not longer students]?  
P4: they need us to help them either in farm tasks or in household chores rather than leaving for job search in other town",farm tasks or household chores,quote,E.11.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_WID,the local administration sometime organizes  and trains  youths every time in the area but we didn’t get any employment or job opportunity,didn’t get any employment or job opportunity,quote,E.51.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_WID,"I have been one of the leaders of youth association on that time but I will not have the courage any longer to participate because we have been organized many times and nothing changed.  And therefore, I would like to see some serious steps for skills training and job creation for the youth ",nothing changed,quote,E.51.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_SML,"and girls support their mothers at the house and making local drinks (Arekie) and other commercial activities such as participate on processing crops. For instance, I help my mother at women self help group on processing pea for consumption",making local drinks and other commercial activities,quote,E.11.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,GAP,GAP_SML,"There is very limited opportunity for those who return back. If they bring back money with them they can open up shops, some even rent land and start farming. Otherwise, there is no opportunity in the area. And it is difficult to depend on the family",very limited opportunity,quote,E.43.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MEN,NRM_MEN_C,he will not accept because it’s believed men are more knowledgeable on farming than women,men are more knowledgeable,quote,E.34.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MEN,NRM_MEN_C,I have also same thought that he will not accept her as he thinks she gets the new knowledge informally,he thinks she gets the new knowledge informally,quote,E.34.,,person confirms to agree with statement of other that 'he will not accept because it’s believed men are more knowledgeable on farming than women',ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MEN,NRM_MEN_N,,,,,,,
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MEN,NRM_MEN_O,,,,,,,
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MOB,NRM_MOB_C,his response will be no and would say to her “what do you see outside that inspires you to go out,,quote,E.26.,,"This is about earning an income by selling  vegetables, I decide to place it with mobility constraint as the quote seems to suggest the husband refuses because he does not want his wife to go out of the house to the market",ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MOB,NRM_MOB_N,many of them moving without any fear but there may be a few who are not moving due to fear,moving without any fear,quote,E.41.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MOB,NRM_MOB_O,"any women can go to any places and to the market independently. As a result, many sellers and buyers at the local market are women",go to any places,quote,E.38.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_MOB,NRM_MOB_O,it is the same any women can move freely and independently without any trouble ,move freely and independently ,quote,E.39.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,chicken are mainly reared by women as a quick means of cash in times of household need and the same with local cow milk. These activities have less workload for the women as well,mainly reared by women,quote,E.14.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,poultry is mainly advantageous and means of income for the women because they can sell the eggs quickly in the local market,advantageous and means of income for the women ,quote,E.14.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,the men focused on increase productivity and commercialization of farm produces so they choose row planting (new technologies) and irrigation for more production. Both are interrelated with increasing production,men focused on increase productivity and commercialization of farm,quote,E.14.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,"in many cases, it is not possible for the women even if she has the opportunity because traditionally it’s not customary for women to till with oxen but they are more responsible on threshing, winnowing sorting and storing",not customary for women,quote,E.15.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,"[E.15a Is it possible for women to be organized and work on farming?] religious idea which prevents women from doing something as they are a man’s job. If she does that for instance if she tills the land, the crop will lose abundance. Some also relate this to some similar superstitions",prevents women,quote,E.15.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,"men are more responsible on manual tasks such as land preparation, tillage with oxen, sowing; winnowing and threshing. All these need heavy manual tasks and women are more responsible for activities that need less power",men are more responsible,quote,E.18.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,"men are more responsible on manual tasks such as land preparation, tillage with oxen, sowing; winnowing and threshing. All these need heavy manual tasks and women are more responsible for activities that need less power",women are more responsible,quote,E.18.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,we support our mothers at household chores and on farm when our mothers cut the bean or during peak farming seasons,household chores and on farm,quote,E.18.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,men are mainly working on wheat and barely farms because it needs more power than cutting bean,men are mainly working,quote,E.18.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,the women stay at home and mainly do household chores and they are responsible for backyard vegetables because the backyard plot is near to the house,women stay at home,quote,E.21.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,"man regularly takes responsibility of farm tasks, the women participate whenever he needs labor on the farm",man regularly takes responsibility of farm tasks,quote,E.21.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,benefit of backyard vegetables is mainly for women as a result men do not participate regularly,men do not participate ,quote,E.21.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,main task of the man is herding and farming,main task of the man,quote,E.22.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,he refuses her membership because he believes her job is to take care of the children and the house,her job is to take care of the children and the house,quote,E.25.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,he may be angry with the idea and insult/harass her,he may be angry ,quote,E.25.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,he would refuse and would say I am working on it what is the reason for you to join?,refuse,quote,E.25.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,no he will not at all because he thinks it’s for her own advantage to work on backyard vegetables and her responsibility to support him on farm tasks,her responsibility to support him on farm tasks,quote,E.27.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_C,I don’t think he will let her rest because he thinks it’s her job,he thinks it’s her job,quote,E.27.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_N,commonly understandable that the products belong to the women but the man may involve selling in bulk with high prices,belong to the women but the man may involve selling,quote,E.19.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_N,vegetable garden is usually is taken care of by the woman though he would help her with preparing the land for the plantation,taken care of by the woman,quote,E.21.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_N,"he supports her when he is not longer busy with farm tasks and particularly on holidays when he is at home. But the women are regularly responsible on peak season of labor to support her husband on cutting bean, preparing lunch and storing farm produces",he supports her,quote,E.22.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DIV,NRM_DIV_O,"there is equal opportunity if she has the courage and interest, she can participate and work on the farming instead of hiring labor",equal opportunity,quote,E.15.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_C,"[E.15a Is it possible for women to be organized and work on farming?]
P3:  I think it’s not possible for women with regard to money, resource and labor","not possible for women with regard to money, resource and labor",quote,E.15.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_C,he would refuse because he thinks that she will have access to income and doesn’t respect him anymore,access to income and doesn’t respect him,quote,E.26.,,"This is about earning an income by selling  vegetables, I decide to place it with access to (financial) assets",ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_C,no need to argue on this issue it’s obvious that the money is from his family therefore he can buy the motorbike,no need to argue,quote,E.37.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_C,in her case she has to convince him and not easy for her to buy the land whereas he doesn’t need any effort to convince her,he doesn’t need any effort to convince her,quote,E.37.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"there are no separated farm plots for the men and women, everything is owned together",owned together,quote,E.21.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"there is stealing and selling among them, he may steal small amount from the production for having some beer in the bar and she steals for additional consumption. ‘The wife is usually accused of being a thief to feed her husband’ but she uses the money to feed her family",stealing and selling among them,quote,E.32.,,about earning money from selling from home garden production; decided to place it here as access to (financial) assets,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"normally, Diana sells the backyard vegetables because it belongs to her in some cases, he may sale because she may have some difficulty bargaining price if it is in large quantity",Diana sells,quote,E.33.,David=male spouse; Diana=female spouse,about earning money from selling from home garden production; decided to place it here as access to (financial) assets,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,she sells in small amount and vegetables like cabbage at local market but the man sells onion and other vegetables with high price in the biggest market,she sells in small amount,quote,E.33.,,about earning money from selling from home garden production; decided to place it here as access to (financial) assets,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,it is very difficult for her because she has to consult him first and make him change his plan otherwise he may not support her on her plan,consult,quote,E.36.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,they live together and have to discuss with each other even if it’s her own money therefore it’s difficult for her to buy land and expand farm without his support,difficult without his support,quote,E.36.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"[How about both don’t agree, what will she do]?
P2:  she doesn’t give him the money and both start arguing and disrespect each other because she thinks her plan is valuable than him and he believes vise versa. ",arguing,quote,E.36.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"The money belongs to her, however, it si common property as long as she bring it at home, so they need to decide together. Hence, she ahs to consult with him and try to convince him, she can even make him change his priority slowly through wise negotiation. [how is wise negotiation?]  I mean she tries to convince him very softly without indicating to him she is questioning his power.  ",negotiation,quote,E.36.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"it’s inherited money and belongs to her then she doesn’t need his permission or support. However, when she buys the land, he needs to sign so it is difficult, the only choice is to agree",only choice is to agree,quote,E.36.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"[E.37a What if she doesn’t accept?]
P1: she will take him to the police and inform the issue, if she refuses, she can argue her case, and refue to sign ownership with him, so it would backfire on him","if she refuses, she can argue her case",quote,E.37.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,he has to do same job to convince her also and negotiating on their plans whereas it’s not easy for him as well.,convince her,quote,E.37.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_N,"[P4:  he has to do same job to convince her also and negotiating on their plans whereas it’s not easy for him as well.]
[E.37b What will happen he came with the bike?]
P4:  they argue and she may go to elders or the police",argue,quote,E.37.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_AST,NRM_AST_O,he will accept because she brings more income to the house that improves their life ,accept,quote,E.30.,,"this is about earning income with succesfull small enterprise, therefore I decided to include her under (financial) assets",ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_INF,NRM_INF_C,I think it’s difficult for the women to learn new farming skill if the husband is around because he will be responsible and expected to participate with regard to farming,difficult for the women to learn new farming skill,quote,E.15.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_INF,NRM_INF_N,,,,,,,
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_INF,NRM_INF_O,,,,,,,
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,the community will talk behind them as if she is a man and he is the lady,talk behind them,quote,E.28.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,She would be labeled as a woman who doesn’t respect her husband,doesn’t respect her husband,quote,E.28.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,his friends gossip that he is bad model for our wives,gossip,quote,E.29.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,They would insulted him a woman ,insulted,quote,E.29.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,the neighbors gossip that she will leave him sooner ,gossip,quote,E.29.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,his friends may advice him that her income increases and your income is not because you are staying at home and he may be influenced and argue with her,influenced,quote,E.30.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_C,"there is stealing and selling among them, he may steal small amount from the production for having some beer in the bar and she steals for additional consumption. ‘The wife is usually accused of being a thief to feed her husband’ but she uses the money to feed her family",accused,quote,E.32.,,about earning money from selling from home garden production; decided to place it here as access to (financial) assets,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_N,some people say that she is deviant others admire her as a hard working women,say that she is deviant others admire her,quote,E.28.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_N,"I believe his case has gone so far, yes, men are working in the kitchen. But he seems he is overdoing it",men are working in the kitchen. But he seems he is overdoing it,quote,E.29.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_O,"A woman who works hard are actually respected she previously they may say she is a prostitute but now, it is not that much a problem because there are women who work outside and men are also working in the kitchen",respected,quote,E.28.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_STIG,NRM_STIG_O,"Yes previously they would say these things. However, these days, men are cooking and cleaning, they are carrying their children, people do not lose respect for he is working in the kitchen. ",do not lose respect ,quote,E.29.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_C,no he will not accept the new change rather he will say to her that it’s impossible to succeed in fairytale,he will not accept,quote,E.34.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,it is the same with him; first she has to consult him because it will not be easy for her to sell in bulk to the largest market alone rather she needs his support,she has to consult him,quote,E.20.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,she consults the agriculture development experts and her husband too,she consults,quote,E.24.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,"it is the same with him either he consult agriculture development experts or friends, neighbors and his wife",he consults,quote,E.24.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,they negotiate either to sell or keep for household consumption if the production is in bulk. Each can’t decide alone,negotiate,quote,E.32.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,both discuss and decide together on more quantity production,decide together,quote,E.32.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_N,she has to take time and convince him to adopt the change rather they don’t apply the change immediately,take time and convince him,quote,E.34.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_O,he has to consult her first but there may not be a problem for selling dairy products ,he has to consult her,quote,E.19.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_O,"if he sells the cow without telling her, it cause disagreement among them and lead to separation. Or she can inform to the police and make him return","without telling her, it cause disagreement ",quote,E.19.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_O,it will raise a problem in the house and argument between them,raise a problem,quote,E.20.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_DEC,NRM_DEC_O,"They normally agree what to sell where to sale and who would sale. These days, there is no problem",agree,quote,E.33.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_EQ,NRM_EQ_NO,,,,,,,
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_EQ,NRM_EQ_YS,equality between men and women is about many issues such as decision making on their day to day life particularly at marriage ,equality between men and women,quote,E.31.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_EQ,NRM_EQ_YS,"equal participation of men and women in political, social life, work and education",equal participation of men and women,quote,E.31.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_EQ,NRM_EQ_YS,both men and women are equal in relation to work opportunities ,men and women are equal,quote,E.31.,,,ENU_1
ET,ET4,GENNOVATE_ET4.xlsx,FG_E_Aspirations of Youth,ET4E_F,female,NRM_EQ,NRM_EQ_YS,it’s equal opportunity between men and women and it’s important when both live together because he or she may not influence and disrespect each other rather both have common understanding and decision making power at the house,equal opportunity between men and women,quote,E.31.,,,ENU_1
